mall_id,mall_name,original_name,mall_lat,mall_lng,amap_poi_id,city,source,store_count,dji_reported,dji_exclusive,dji_target,dji_opened,insta_opened,province
MALL_00002,广州天汇广场,广州天汇广场,23.115992,113.331925,B0FFG23ZZ1,广州市,api,1,0,1,0,1,0,广东省
MALL_00003,上海久光中心,上海久光中心,31.276292,121.451283,,上海市,memory,1,1,0,1,1,0,上海市
MALL_00004,荔星中心,荔星中心,26.610024,106.647886,,贵阳市,memory,1,0,0,0,1,0,贵州省
MALL_00005,万达广场(上海宝山店),万达广场(上海宝山店),31.323817,121.447276,,上海市,memory,1,0,0,0,1,0,上海市
MALL_00006,沈阳长白万象汇,沈阳长白万象汇,41.747156,123.399955,,沈阳市,memory,1,0,1,0,1,0,辽宁省
MALL_00007,深圳前海壹方城,深圳前海壹方城,22.55215,113.887665,,深圳市,memory,2,1,0,0,1,1,广东省
MALL_00008,丹尼斯大卫天地,丹尼斯大卫天地,34.668809,112.436057,,洛阳市,memory,2,0,0,1,1,1,河南省
MALL_00009,新田360广场(郑州绿地店),新田360广场(郑州绿地店),34.770009,113.767615,,郑州市,memory,1,0,0,0,1,0,河南省
MALL_00010,凯里国贸购物中心,凯里国贸购物中心,26.580642,107.973202,B0FFHY0DHJ,黔东南苗族侗族自治州,api,1,0,0,0,1,0,贵州省
MALL_00011,珠海环宇城,珠海环宇城,22.237982,113.535959,,珠海市,store_coordinate,1,0,1,0,1,0,广东省
MALL_00012,曲靖麒麟万达广场,曲靖麒麟万达广场,25.519727,103.756699,,曲靖市,memory,1,0,0,0,1,0,云南省
MALL_00013,金融街购物中心,金融街购物中心,39.915619,116.361563,,北京市,memory,1,0,1,0,1,0,北京市
MALL_00014,中关村大融城(西区),中关村大融城(西区),39.981533,116.312173,,北京市,memory,1,0,0,0,1,0,北京市
MALL_00015,摩天活力城MALL,摩天活力城MALL,43.835152,125.379262,,长春市,memory,1,0,1,0,1,0,吉林省
MALL_00016,国贸购物中心,国贸购物中心,27.71727,106.930699,,遵义市,memory,1,0,0,0,1,0,贵州省
MALL_00017,万达广场(天津滨海店),万达广场(天津滨海店),39.015602,117.680368,,天津市,memory,1,0,0,1,1,0,天津市
MALL_00018,昆山万象汇,昆山万象汇,31.381214,120.927507,,苏州市,memory,2,0,0,0,1,1,江苏省
MALL_00019,龙湖·滨江天街,龙湖·滨江天街,30.66552,104.125231,,成都市,memory,1,0,0,0,1,0,四川省
MALL_00020,万达广场(大同平城店),万达广场(大同平城店),40.064841,113.341849,,大同市,memory,1,0,0,0,1,0,山西省
MALL_00021,悦汇城,悦汇城,23.149842,113.243024,,广州市,memory,1,0,0,0,1,0,广东省
MALL_00022,沈阳三台子万象汇,沈阳三台子万象汇,41.871232,123.417936,,沈阳市,memory,2,0,1,0,1,1,辽宁省
MALL_00023,上海环球港,上海环球港,31.233244,121.412625,B0FFF00NQV,上海市,api,1,0,0,0,1,0,上海市
MALL_00024,济南高新万达广场,济南高新万达广场,36.686028,117.12843,,济南市,memory,1,1,0,1,1,0,山东省
MALL_00025,深圳布吉万象汇,深圳布吉万象汇,22.59282,114.131457,,深圳市,memory,1,0,1,0,1,0,广东省
MALL_00026,益阳赫山万达广场,益阳赫山万达广场,28.565635,112.37333,B0FFGDVAKF,益阳市,api,1,1,0,0,1,0,湖南省
MALL_00027,拉萨柳梧万达广场,拉萨柳梧万达广场,29.637666,91.102997,B0LUGADILB,拉萨市,api,1,0,0,1,1,0,西藏自治区
MALL_00028,重庆万象城南区,重庆万象城南区,29.515184,106.518247,,重庆市,memory,1,0,0,0,1,0,重庆市
MALL_00029,潍坊新辰天地,潍坊新辰天地,36.730536,119.142013,,潍坊市,memory,1,0,0,0,1,0,山东省
MALL_00031,生龙悠购天地,生龙悠购天地,36.093175,111.540265,,临汾市,memory,2,0,0,0,1,0,山西省
MALL_00032,镇江八佰伴(中山东路店),镇江八佰伴(中山东路店),32.205068,119.44916,,镇江市,memory,1,0,0,0,1,0,江苏省
MALL_00033,邢台北国商城,邢台北国商城,37.060639,114.477888,,邢台市,memory,1,0,0,0,1,0,河北省
MALL_00034,南京城北万象汇B馆,南京城北万象汇B馆,32.120811,118.836553,,南京市,memory,1,0,0,0,1,0,江苏省
MALL_00035,凯德广场·云尚,凯德广场·云尚,23.180738,113.269242,,广州市,memory,1,0,1,1,1,0,广东省
MALL_00036,西安万象城,西安万象城,34.195779,108.949454,B0FFGXGS25,西安市,api,2,0,0,1,1,1,陕西省
MALL_00037,海乐世界,海乐世界,24.970577,102.741899,,昆明市,memory,1,0,0,1,1,0,云南省
MALL_00038,永庆坊,永庆坊,23.113945,113.241584,B0LAB73WCO,广州市,memory,1,0,0,0,1,0,广东省
MALL_00040,万科广场(东莞长安店),万科广场(东莞长安店),22.800602,113.799718,,东莞市,memory,1,0,1,0,1,0,广东省
MALL_00041,南宁万象城,南宁万象城,22.811612,108.392882,,南宁市,memory,2,0,0,0,1,0,广西壮族自治区
MALL_00042,吾悦广场(常州钟楼店),吾悦广场(武进店),31.727431,119.941783,B02070S3QP,常州市,memory,2,1,0,0,1,1,江苏省
MALL_00043,银泰百货(宝鸡国金中心店),银泰百货(宝鸡国金中心店),34.360622,107.195318,,宝鸡市,memory,1,0,0,0,1,0,陕西省
MALL_00044,王府井购物中心(南昌店),王府井购物中心(南昌店),28.653799,115.905007,,南昌市,memory,1,0,0,1,1,0,江西省
MALL_00045,深圳宝安国际机场T3,深圳宝安机场,22.624798,113.813726,B0KBB7O3MQ,深圳市,memory,2,0,0,0,1,1,广东省
MALL_00046,京东MALL(北京南三环店),京东MALL(北京南三环店),39.853172,116.401579,,北京市,memory,1,0,0,0,1,0,北京市
MALL_00047,振华商厦(海港路),振华商厦(海港路),37.542095,121.383424,,烟台市,memory,2,0,0,0,1,1,山东省
MALL_00049,光明大仟里购物中心A区,光明大仟里购物中心A区,22.775086,113.894237,,深圳市,memory,1,0,1,1,1,0,广东省
MALL_00050,曲江创意谷,曲江创意谷,34.212554,109.012812,,西安市,memory,2,0,1,0,1,1,陕西省
MALL_00051,南通万象城,南通万象城,32.050648,120.858834,,南通市,memory,1,0,1,0,1,0,江苏省
MALL_00052,深圳万象天地,深圳万象天地,22.541865,113.95596,,深圳市,memory,1,0,1,0,1,0,广东省
MALL_00053,保定万博广场,保定万博广场,38.875891,115.469655,,保定市,memory,1,0,0,0,1,0,河北省
MALL_00054,宁波来福士广场,宁波来福士广场,29.882438,121.557395,,宁波市,memory,1,0,0,0,1,0,浙江省
MALL_00055,郑州正弘汇,郑州正弘汇,34.808911,113.566287,,郑州市,memory,2,0,0,0,1,1,河南省
MALL_00056,沈阳皇姑万象汇,沈阳皇姑万象汇,41.798036,123.379078,,沈阳市,store_coordinate,1,0,1,0,1,0,辽宁省
MALL_00057,郑州正弘城,郑州正弘城,34.795836,113.680473,,郑州市,memory,2,0,0,0,1,1,河南省
MALL_00058,华发商都B馆,华发商都B馆,22.224614,113.511318,,珠海市,memory,1,0,0,0,1,0,广东省
MALL_00059,哈尔滨西城红场,哈尔滨西城红场,45.702694,126.593239,B0FFHN4AHP,哈尔滨市,api,1,0,0,0,1,0,黑龙江省
MALL_00060,衡阳万达,衡阳万达,26.88167,112.586556,,衡阳市,store_coordinate,1,0,0,0,1,0,湖南省
MALL_00061,红博中央公园,红博中央公园,45.757638,126.698488,,哈尔滨市,memory,1,0,1,0,1,0,黑龙江省
MALL_00062,苏州大悦城,苏州大悦城,31.401503,120.606372,,苏州市,memory,1,0,0,0,1,0,江苏省
MALL_00063,和谐广场,和谐广场,36.649992,116.978074,,济南市,memory,1,0,0,1,1,0,山东省
MALL_00064,万悦城,万悦城,33.012906,112.58051,B0JGN7XQ5J,南阳市,memory,1,0,0,0,1,0,河南省
MALL_00065,重庆来福士广场,重庆来福士广场,29.564813,106.587247,,重庆市,memory,2,0,0,0,1,1,重庆市
MALL_00066,金鹰湖滨天地A区,金鹰湖滨天地A区,32.102438,118.926767,,南京市,memory,1,0,0,0,1,0,江苏省
MALL_00067,金科·爱琴海购物公园,金科·爱琴海购物公园,24.992243,102.685022,,昆明市,memory,1,0,0,0,1,0,云南省
MALL_00068,宁波万象汇,宁波万象汇,29.833287,121.568181,,宁波市,memory,1,0,0,0,1,0,浙江省
MALL_00069,赛格国际购物中心,赛格国际购物中心,34.223525,108.948254,,西安市,memory,1,0,0,0,1,0,陕西省
MALL_00070,武汉天地壹方购物中心,武汉天地壹方购物中心,30.610832,114.310896,,武汉市,memory,2,0,0,0,1,1,湖北省
MALL_00071,北京apm,北京apm,39.914339,116.411923,,北京市,memory,1,0,1,0,1,0,北京市
MALL_00072,华贸天地,华贸天地,23.103972,114.414823,,惠州市,memory,2,0,1,0,1,1,广东省
MALL_00073,卓展购物中心B座,卓展购物中心B座,45.759514,126.604022,,哈尔滨市,memory,1,0,1,0,1,0,黑龙江省
MALL_00074,世豪广场,世豪广场,30.550119,104.044959,,成都市,memory,1,0,0,0,1,0,四川省
MALL_00075,莱山万象汇,莱山万象汇,37.471696,121.451087,,烟台市,memory,1,0,0,0,1,0,山东省
MALL_00076,民盈·国贸城,民盈·国贸城,23.012309,113.762858,,东莞市,memory,1,0,0,0,1,0,广东省
MALL_00077,泉州浦西万达广场,泉州浦西万达广场,24.882345,118.599527,,泉州市,memory,2,0,0,1,1,1,福建省
MALL_00078,海雅缤纷城,海雅缤纷城,22.559729,113.906045,,深圳市,memory,1,0,1,0,1,0,广东省
MALL_00079,宁波阪急,宁波阪急,29.861801,121.614147,,宁波市,memory,1,0,1,0,1,0,浙江省
MALL_00080,重庆IFS国金中心,重庆IFS国金中心,29.575714,106.57343,B0FFF9Q677,重庆市,api,1,0,0,0,1,0,重庆市
MALL_00081,西安龙首印象城,西安龙首印象城,34.29462,108.947948,,西安市,memory,1,0,1,0,1,0,陕西省
MALL_00082,丽水银泰城,丽水银泰城,28.43765,119.926381,,丽水市,memory,1,0,0,0,1,0,浙江省
MALL_00083,大连恒隆广场,大连恒隆广场,38.906954,121.609269,,大连市,memory,1,0,1,0,1,0,辽宁省
MALL_00084,桂林高新万达广场,桂林高新万达广场,25.242166,110.32014,,桂林市,memory,1,0,0,0,1,0,广西壮族自治区
MALL_00085,万达广场商圈,万达广场商圈,24.328326,109.44344,,柳州市,memory,1,0,0,0,1,0,广西壮族自治区
MALL_00086,卓悦汇购物中心,卓悦汇购物中心,22.569759,114.060273,,深圳市,memory,1,0,1,1,1,0,广东省
MALL_00087,万达广场(赣州经开店),万达广场(赣州经开店),25.841057,114.901097,,赣州市,memory,1,1,0,0,1,0,江西省
MALL_00088,好悦天地,好悦天地,25.022018,102.713694,,昆明市,memory,1,0,0,0,1,0,云南省
MALL_00089,合肥银泰中心,合肥银泰中心,31.862669,117.29143,,合肥市,memory,1,0,0,0,1,0,安徽省
MALL_00090,美罗城B区,美罗城B区,31.192581,121.438917,,上海市,memory,1,1,0,0,1,0,上海市
MALL_00091,凯德广场·金牛2期,凯德广场·金牛2期,30.703741,104.044325,,成都市,memory,1,0,0,0,1,0,四川省
MALL_00092,银泰百货(温岭店),银泰百货(温岭店),28.392702,121.361636,,台州市,memory,1,0,1,0,1,0,浙江省
MALL_00094,SM厦门海沧城市广场,SM厦门海沧城市广场,24.5394,117.956546,,厦门市,memory,1,0,0,0,1,0,福建省
MALL_00095,广州南沙万达广场,广州南沙万达广场,22.794636,113.532636,,广州市,memory,1,1,0,1,1,0,广东省
MALL_00096,金鹰(京华城店),金鹰(京华城店),32.385309,119.374466,,扬州市,memory,1,0,0,0,1,0,江苏省
MALL_00097,北京富力广场,北京富力广场,39.895453,116.460622,,北京市,memory,1,0,0,0,1,0,北京市
MALL_00098,京东MALL(南京大明路店),京东MALL(南京大明路店),31.987528,118.800522,,南京市,memory,1,0,0,0,1,0,江苏省
MALL_00099,厦门万象城,厦门万象城,24.47225,118.11101,,厦门市,memory,2,0,1,0,1,0,福建省
MALL_00100,国贸商城,国贸商城,39.910882,116.459288,,北京市,memory,1,0,1,0,1,0,北京市
MALL_00101,万达广场(廊坊广阳店),万达广场(廊坊广阳店),39.522152,116.706744,,廊坊市,memory,1,0,0,0,1,0,河北省
MALL_00102,万达广场(福州金融街店),万达广场(福州金融街店),26.052406,119.342619,,福州市,memory,1,0,1,0,1,0,福建省
MALL_00103,大连罗斯福,大连罗斯福广场,38.912848,121.586425,B019B0AGLB,大连市,api,2,0,1,0,1,1,辽宁省
MALL_00104,武汉武昌万象城,武汉武昌万象城,30.584815,114.325886,,武汉市,memory,2,0,0,0,1,1,湖北省
MALL_00105,武商MALLC座,武商MALLC座,30.578972,114.271648,,武汉市,memory,1,0,0,0,1,0,湖北省
MALL_00106,上海南翔印象城MEGA,上海南翔印象城MEGA,31.304724,121.305986,,上海市,memory,1,0,0,0,1,0,上海市
MALL_00107,南昌T16购物中心,南昌T16购物中心,28.700499,115.86819,B0FFHG96VG,南昌市,memory,2,0,0,1,1,1,江西省
MALL_00108,长宁来福士,长宁来福士,31.21697,121.413947,,上海市,memory,2,0,0,0,1,1,上海市
MALL_00109,武汉新荣龙湖天街,武汉新荣龙湖天街,30.658478,114.332298,B0KACHT79H,武汉市,api,1,0,0,0,1,0,湖北省
MALL_00110,万达广场,万达广场,35.204386,113.239156,,焦作市,memory,1,0,0,0,1,0,河南省
MALL_00111,成都银泰中心,成都银泰中心,30.584862,104.069693,,成都市,memory,1,0,1,0,1,0,四川省
MALL_00112,临沂万象汇,临沂万象汇,35.056461,118.342628,,临沂市,memory,1,0,0,0,1,0,山东省
MALL_00113,江北虹悦城,江北虹悦城,32.067162,118.64003,,南京市,memory,1,1,0,0,1,0,江苏省
MALL_00115,华贸购物中心,华贸购物中心,39.909097,116.480849,,北京市,memory,1,0,1,1,1,0,北京市
MALL_00116,天河领展广场,天河领展广场,23.123706,113.344307,,广州市,memory,1,0,1,0,1,0,广东省
MALL_00118,成都合生汇,成都合生汇,30.685451,103.863341,,成都市,memory,2,0,0,0,1,1,四川省
MALL_00119,晋中天美杉杉奥特莱斯,晋中天美杉杉奥特莱斯,37.717905,112.718852,,晋中市,memory,1,0,0,0,1,0,山西省
MALL_00120,悦府广场(天津大悦城南区),悦府广场(天津大悦城南区),39.13301,117.17966,,天津市,memory,2,1,0,0,1,1,天津市
MALL_00122,"曼哈商业广场(进口食品,数码)","曼哈商业广场(进口食品,数码)",22.54601,114.087652,,深圳市,memory,1,0,0,0,1,0,广东省
MALL_00123,天津K11购物艺术中心,天津K11购物艺术中心,39.022929,117.704055,,天津市,memory,1,0,1,1,1,0,天津市
MALL_00126,南宁荟聚(南宁商场宜家家居店),南宁荟聚(南宁商场宜家家居店),22.755248,108.378028,,南宁市,memory,1,0,0,0,1,0,广西壮族自治区
MALL_00127,茂悦东荟城,茂悦东荟城,21.664451,110.950493,B0FFH24T0K,茂名市,memory,1,0,0,0,1,0,广东省
MALL_00128,金帝·银泰城,金帝·银泰城,29.985424,120.578763,,绍兴市,memory,1,0,0,0,1,0,浙江省
MALL_00129,保利广场,保利广场,23.099073,113.38327,,广州市,memory,1,0,0,0,1,0,广东省
MALL_00130,卓悦中心,卓悦中心,22.538056,114.065013,B0FFL71RMY,深圳市,memory,1,0,1,0,1,0,广东省
MALL_00131,常州万象城,常州万象城,31.749838,119.958999,,常州市,memory,2,0,0,0,1,1,江苏省
MALL_00132,磐基名品中心,磐基名品中心,24.482282,118.120474,,厦门市,memory,1,0,1,1,1,0,福建省
MALL_00133,长楹天街购物中心-东区,长楹天街购物中心-东区,39.925091,116.601838,B0FFG8VUFQ,北京市,api,1,0,0,0,1,0,北京市
MALL_00134,凯德MALL(望京店),凯德MALL(望京店),39.992945,116.468485,,北京市,memory,2,1,0,1,1,1,北京市
MALL_00135,汇悦大融城,汇悦大融城,22.611795,113.082172,B0FFFEH4XI,江门市,memory,1,0,0,0,1,0,广东省
MALL_00136,步步高梅溪商业中心,步步高梅溪商业中心,28.199351,112.862203,,长沙市,memory,1,0,0,0,1,0,湖南省
MALL_00137,万达广场(上海周浦店),万达广场(上海周浦店),31.114507,121.569542,,上海市,memory,1,0,0,0,1,0,上海市
MALL_00138,清远万达,清远万达,23.712794,113.013406,B0FFGTPPAS,清远市,api,1,1,0,0,1,0,广东省
MALL_00139,万达广场(南昌红谷滩店),万达广场(南昌红谷滩店),28.692923,115.848837,,南昌市,memory,3,0,0,0,1,1,江西省
MALL_00140,中央国际新亚广场,中央国际新亚广场,33.597509,119.026874,,淮安市,memory,1,0,0,0,1,0,江苏省
MALL_00141,万达广场(太原龙湖店),万达广场(太原龙湖店),37.884568,112.560788,,太原市,memory,1,0,0,0,1,0,山西省
MALL_00142,西安大都荟,西安大都荟,34.237634,108.893818,,西安市,memory,1,0,1,0,1,0,陕西省
MALL_00143,杭州西溪印象城A座,杭州西溪印象城A座,30.247439,120.050393,,杭州市,memory,1,0,0,0,1,0,浙江省
MALL_00144,CityOn熙地港(郑州)购物中心,CityOn熙地港(郑州)购物中心,34.78481,113.717482,,郑州市,memory,1,0,0,0,1,0,河南省
MALL_00145,南宁安吉万达广场,南宁安吉万达广场,22.869635,108.291628,,南宁市,memory,1,0,0,1,1,0,广西壮族自治区
MALL_00146,万达广场(鄂尔多斯东胜店),万达广场(鄂尔多斯东胜店),39.82027,109.982172,,鄂尔多斯市,memory,1,0,0,0,1,0,内蒙古自治区
MALL_00147,滨江宝龙城,滨江宝龙城,30.187663,120.167378,B0FFI0VFCR,杭州市,memory,1,1,0,0,1,0,浙江省
MALL_00148,怀德万象汇,怀德万象汇,22.667001,113.819181,,深圳市,memory,1,0,0,0,1,0,广东省
MALL_00149,玉溪万达广场,玉溪万达广场,24.353073,102.547301,,玉溪市,memory,1,0,0,0,1,0,云南省
MALL_00150,八佰伴A馆,八佰伴A馆,31.898565,120.269947,,无锡市,memory,1,0,0,0,1,0,江苏省
MALL_00151,新海港海口国际免税城,新海港海口国际免税城,20.049064,110.161355,,海口市,memory,1,0,0,0,1,0,海南省
MALL_00152,中华城,中华城,24.452752,118.082665,B02500QG1F,厦门市,memory,1,0,1,0,1,0,福建省
MALL_00153,万达广场(福州仓山店),万达广场(福州仓山店),26.035858,119.273854,,福州市,memory,1,0,0,0,1,0,福建省
MALL_00154,杭州中心,杭州中心,30.272664,120.165652,,杭州市,memory,1,0,0,0,1,0,浙江省
MALL_00155,南昌武商MALL,南昌武商MALL,28.675871,115.906115,B0H2H5IJCG,南昌市,memory,1,0,0,0,1,0,江西省
MALL_00156,万达广场(运城店),万达广场(运城店),35.042703,111.029974,,运城市,memory,1,0,0,0,1,0,山西省
MALL_00157,萧山国际机场,萧山国际机场,30.237569,120.436212,,杭州市,memory,1,0,0,0,1,0,浙江省
MALL_00160,长沙万象城,长沙万象城,28.218355,112.951013,B0HKUHXK1D,长沙市,api,2,0,0,0,1,1,湖南省
MALL_00161,万象宜宾天地,万象宜宾天地,28.72881,104.630719,,宜宾市,memory,2,0,0,0,1,1,四川省
MALL_00162,北国先天下,北国先天下,38.04212,114.526791,,石家庄市,memory,1,0,0,0,1,0,河北省
MALL_00163,万达广场(西安大明宫店),万达广场(西安大明宫店),34.315413,108.972767,,西安市,memory,1,0,1,1,1,0,陕西省
MALL_00164,深圳龙岗万达广场,深圳龙岗万达广场,22.673839,114.131127,,深圳市,memory,1,1,0,0,1,0,广东省
MALL_00165,荆州万达,荆州万达,30.341841,112.222723,B0FFK61UGS,荆州市,memory,1,1,0,0,1,0,湖北省
MALL_00166,曼蒂广场,曼蒂广场,34.212861,108.966051,,西安市,memory,1,0,0,0,1,0,陕西省
MALL_00167,金沙洲金铂天地,金沙洲金铂天地,23.142878,113.199601,,佛山市,memory,1,0,1,1,1,0,广东省
MALL_00168,PA MALL 平安金融中心,PA MALL 平安金融中心,22.53317,114.055651,,深圳市,memory,1,1,0,0,1,0,广东省
MALL_00169,协信星光时代广场(南坪店),协信星光时代广场(南坪店),29.522692,106.571531,,重庆市,memory,1,0,0,0,1,0,重庆市
MALL_00170,王府井百货B馆,王府井百货B馆,36.621458,101.777462,,西宁市,memory,2,0,0,1,1,1,青海省
MALL_00171,Livat荟聚,Livat荟聚,31.582702,120.394217,,无锡市,memory,1,0,1,0,1,0,江苏省
MALL_00172,万家丽国际购物广场,万家丽国际购物广场,28.189771,113.032322,,长沙市,memory,1,0,0,0,1,0,湖南省
MALL_00173,龙湖重庆金沙天街B馆,龙湖重庆金沙天街B馆,29.553872,106.462323,,重庆市,memory,1,0,0,0,1,0,重庆市
MALL_00174,PO PARK东方宝泰,PO PARK东方宝泰,23.147394,113.324798,,广州市,memory,1,0,1,0,1,0,广东省
MALL_00175,无锡万象城,无锡万象城,31.514054,120.282791,,无锡市,memory,2,0,0,0,1,1,江苏省
MALL_00176,太古汇,太古汇,23.134218,113.332479,,广州市,memory,2,0,1,0,1,0,广东省
MALL_00177,太原万象城,太原万象城,37.807606,112.528539,,太原市,memory,1,0,0,1,1,0,山西省
MALL_00178,兴业太古汇,兴业太古汇,31.228926,121.463104,,上海市,memory,2,0,0,0,1,1,上海市
MALL_00179,汇嘉时代广场(北京路店),汇嘉时代广场(北京路店),43.876141,87.556763,,乌鲁木齐市,memory,1,0,1,0,1,0,新疆维吾尔自治区
MALL_00180,皇城恒隆广场,皇城恒隆广场,41.802346,123.455091,,沈阳市,memory,1,0,1,0,1,0,辽宁省
MALL_00181,京东MALL(北京双井店),京东MALL(北京双井店),39.894099,116.474207,,北京市,memory,1,0,0,0,1,0,北京市
MALL_00182,吉林欧亚商都综合体,吉林欧亚商都综合体,43.790211,126.553918,,吉林市,memory,1,0,0,0,1,0,吉林省
MALL_00183,Paradise Walk(龙湖杭州滨江天街店),Paradise Walk(龙湖杭州滨江天街店),30.200993,120.203008,,杭州市,memory,2,0,0,0,1,1,浙江省
MALL_00184,榆林榆阳万达广场,榆林榆阳万达广场,38.24733,109.75375,,榆林市,memory,1,0,0,0,1,0,陕西省
MALL_00185,友谊·南海城,友谊·南海城,19.996506,110.296294,,海口市,memory,1,0,1,0,1,0,海南省
MALL_00186,世界城广场,世界城广场,30.506221,114.4052,,武汉市,memory,1,0,0,0,1,0,湖北省
MALL_00187,万达广场(绍兴柯桥店),万达广场(绍兴柯桥店),30.09319,120.510523,,绍兴市,memory,1,1,0,0,1,0,浙江省
MALL_00188,重庆悦荟购物中心,重庆悦荟购物中心,29.570907,106.498371,B0FFIUD1LF,重庆市,api,1,0,0,0,1,0,重庆市
MALL_00189,CityOn熙地港(西安)购物中心,CityOn熙地港(西安)购物中心,34.338371,108.945767,,西安市,memory,1,0,1,0,1,0,陕西省
MALL_00190,益田假日广场(深圳华侨城店),益田假日广场(深圳华侨城店),22.537436,113.975103,,深圳市,memory,1,0,1,1,1,0,广东省
MALL_00191,郑州二七万达广场,郑州二七万达广场,34.718184,113.64303,,郑州市,memory,1,0,0,0,1,0,河南省
MALL_00192,太原茂业天地,太原茂业天地,37.82487,112.566964,,太原市,memory,1,0,0,0,1,0,山西省
MALL_00193,哈尔滨松北万象汇,哈尔滨松北万象汇,45.809808,126.537273,,哈尔滨市,memory,1,0,1,0,1,0,黑龙江省
MALL_00194,昆明恒隆广场,昆明恒隆广场,25.036693,102.720806,B0FFLB8LKQ,昆明市,api,3,0,0,0,1,1,云南省
MALL_00195,广州塔广场,广州塔广场,23.105442,113.32452,,广州市,memory,2,0,1,1,1,1,广东省
MALL_00196,浦东嘉里城,浦东嘉里城,31.211943,121.564894,B0FFF3IYJF,上海市,api,1,0,0,0,1,0,上海市
MALL_00197,千灯湖环宇城,千灯湖环宇城,23.043283,113.156619,B0FFHF5VQ2,佛山市,api,1,0,0,0,1,0,广东省
MALL_00199,协信星光广场,PARK108国泰优活城市广场,29.558996,106.576213,,重庆市,api,2,0,0,0,1,1,重庆市
MALL_00200,华润·铁西万象汇,华润·铁西万象汇,41.795215,123.372679,,沈阳市,memory,2,0,1,0,1,1,辽宁省
MALL_00201,银泰百货(滨湖店),银泰百货(滨湖店),31.714707,117.300979,,合肥市,memory,1,0,0,0,1,0,安徽省
MALL_00202,济南万象城,济南万象城,36.658808,117.100205,,济南市,memory,1,1,0,0,1,0,山东省
MALL_00203,振华广场,振华广场,40.81801,111.667844,,呼和浩特市,memory,1,0,1,0,1,0,内蒙古自治区
MALL_00204,维多利摩尔城A座,维多利摩尔城A座,40.830352,111.710004,,呼和浩特市,memory,1,0,1,0,1,0,内蒙古自治区
MALL_00205,天津天河城购物中心,天津天河城购物中心,39.127141,117.204141,,天津市,memory,1,1,1,1,1,0,天津市
MALL_00206,义乌之心,义乌之心,29.309502,120.073528,,金华市,memory,1,0,1,0,1,0,浙江省
MALL_00207,天津海信广场,天津海信广场,39.117519,117.218004,,天津市,memory,1,0,1,0,1,0,天津市
MALL_00208,鞍山万象汇,鞍山万象汇,41.110166,122.984987,,鞍山市,memory,1,0,0,0,1,0,辽宁省
MALL_00209,大信新都汇B座,大信新都汇B座,22.530969,113.381461,,中山市,memory,2,0,0,0,1,1,广东省
MALL_00210,温州万象城,温州万象城,27.952932,120.685495,,温州市,memory,2,0,0,0,1,1,浙江省
MALL_00211,成都大悦城,成都大悦城,30.626041,104.011166,,成都市,memory,2,0,0,1,1,1,四川省
MALL_00212,乐峰广场,乐峰广场,23.088633,113.259082,,广州市,memory,1,0,1,0,1,0,广东省
MALL_00213,建发悠阅城,建发悠阅城,38.428065,106.23916,,银川市,memory,1,0,0,0,1,0,宁夏回族自治区
MALL_00214,吾悦广场(乌鲁木齐会展店),吾悦广场(乌鲁木齐会展店),43.880017,87.629325,B0H2H1L0UW,乌鲁木齐市,api,1,0,1,0,1,0,新疆维吾尔自治区
MALL_00215,正佳广场,正佳广场,23.132145,113.327019,,广州市,memory,2,0,1,0,1,0,广东省
MALL_00216,顺德万象汇,顺德万象汇,22.833025,113.278764,,佛山市,memory,1,0,1,0,1,0,广东省
MALL_00217,成都银泰城,成都银泰城,30.541043,104.059159,,成都市,memory,1,0,1,0,1,0,四川省
