mall_id,mall_name,original_name,mall_lat,mall_lng,amap_poi_id,city,source,store_count,dji_reported,dji_exclusive,dji_target,dji_opened,insta_opened,province
MALL_00669,居然世界里,长春居然世界里,43.789775,125.227957,,长春市,csv_flag,0,1,0,0,0,0,吉林省
MALL_00670,万达广场(牡丹江店),牡丹江万达广场,44.569834,129.601158,,牡丹江市,csv_flag,1,1,0,0,1,0,未知省份
MALL_00671,仲盛世界商城,仲盛世界商城,31.107101,121.38707,,上海,csv_flag,0,1,0,0,0,0,未知省份
MALL_00672,上海第一八佰伴,第一八佰伴,31.228205,121.516925,,上海,csv_flag,0,1,0,0,0,0,未知省份
MALL_00673,龙之梦城市生活中心(长宁店),龙之梦城市生活中心,31.219137,121.416666,,上海,csv_flag,0,1,0,0,0,0,未知省份
MALL_00674,上海静安大悦城,静安大悦城,31.243689,121.4721,,上海,csv_flag,0,1,0,1,0,0,未知省份
MALL_00675,长风大悦城,长风大悦城,31.222678,121.395319,,上海,csv_flag,0,1,0,0,0,0,未知省份
MALL_00676,百联中环购物广场,百联中环购物广场,31.245972,121.384007,,上海,csv_flag,0,1,0,1,0,0,未知省份
MALL_00677,长泰广场,长泰广场,31.205857,121.601958,,上海市,csv_flag,0,1,0,0,0,0,上海市
MALL_00678,凯德虹口商业中心,凯德虹口商业中心,31.270926,121.47795,,上海,csv_flag,0,1,0,0,0,0,未知省份
MALL_00679,宝杨宝龙广场,宝杨宝龙广场(同济路店),31.395145,121.481938,,上海市,csv_flag,0,1,0,1,0,0,上海市
MALL_00680,吾悦广场(上海青浦店),吾悦广场(青浦店),31.144145,121.095092,,上海,csv_flag,0,1,0,0,0,0,未知省份
MALL_00681,天空万科广场 UNI vanke MALL,上海天空万科广场,31.177102,121.253708,,上海,csv_flag,0,1,0,0,0,0,未知省份
MALL_00682,中央商场(新街口店),南京中央商场新街口店,32.038694,118.785311,,南京,csv_flag,0,1,0,0,0,0,未知省份
MALL_00683,金鹰国际广场(新街口店),新街口金鹰,32.041429,118.779772,,南京市,csv_flag,0,1,0,0,0,0,江苏省
MALL_00684,南京新百(中山南路店),南京新百中心店,32.040797,118.785067,,南京,csv_flag,0,1,0,0,0,0,未知省份
MALL_00685,昆山金鹰国际购物中心,昆山金鹰国际购物中心,31.375774,120.971776,,苏州,csv_flag,0,1,0,0,0,0,未知省份
MALL_00686,昆山招商花园城,昆山招商花园城,31.404731,120.956888,,苏州,csv_flag,0,1,0,0,0,0,未知省份
MALL_00687,印象城(常熟店),苏州常熟印象城,31.649231,120.759643,,苏州,csv_flag,0,1,0,0,0,0,未知省份
MALL_00688,无锡海岸城,无锡海岸城,31.48795,120.303474,,无锡,csv_flag,0,1,0,0,0,0,未知省份
MALL_00689,吾悦广场(宿迁宿城店),宿迁吾悦广场,33.950208,118.248592,,宿迁,csv_flag,0,1,0,0,0,0,未知省份
MALL_00690,金鹰国际购物中心(泰州店),泰州金鹰,32.496531,119.920881,,泰州市,csv_flag,0,1,0,0,0,0,江苏省
MALL_00691,万达广场(杭州余杭店),万达广场(余杭店),30.269708,119.955441,,杭州,csv_flag,0,1,0,0,0,0,未知省份
MALL_00692,银泰百货(杭州滨江店),滨江银泰,30.201858,120.2215,,杭州,csv_flag,0,1,0,0,0,0,未知省份
MALL_00693,银泰百货(宁波环球银泰城店),银泰百货(宁波环球店),29.795183,121.545306,,宁波,csv_flag,0,1,0,0,0,0,未知省份
MALL_00694,银泰百货(温州瓯海店),银泰百货(温州瓯海店),27.962599,120.603941,,温州,csv_flag,0,1,0,0,0,0,未知省份
MALL_00695,桐乡万象汇,桐乡万象汇,30.629561,120.55608,,嘉兴,csv_flag,0,1,0,0,0,0,未知省份
MALL_00696,台州椒江宝龙城,台州椒江宝龙城,28.673713,121.410197,,台州,csv_flag,0,1,0,0,0,0,未知省份
MALL_00697,上百万和城,上百万和城,30.031906,120.875621,,绍兴,csv_flag,0,1,0,0,0,0,未知省份
MALL_00698,吾悦广场(衢州店),吾悦广场,28.973836,118.848551,,衢州市,csv_flag,0,1,0,0,0,0,未知省份
MALL_00699,银泰百货(高新店),高新银泰城,31.831665,117.133102,,合肥市,csv_flag,0,1,0,0,0,0,安徽省
MALL_00700,安庆弘阳广场,安庆弘阳广场,30.545092,117.100683,,安庆,csv_flag,0,1,0,0,0,0,未知省份
MALL_00701,万达广场(宁德蕉城店),宁德万达广场,26.651728,119.53897,,宁德,csv_flag,0,1,0,0,0,0,未知省份
MALL_00702,吾悦广场(漳州龙文店),吾悦广场(漳州龙文店),24.51679,117.688417,,漳州,csv_flag,0,1,0,0,0,0,未知省份
MALL_00703,润达国际购物中心,宜春润达国际购物中心,27.794025,114.371237,,宜春,csv_flag,0,1,0,0,0,0,未知省份
MALL_00704,伟东·乐客城,伟东乐客城,36.160159,120.426612,,青岛,csv_flag,0,1,0,0,0,0,未知省份
MALL_00705,万达广场,万达广场开发区店,37.547409,121.253595,,烟台市,csv_flag,0,1,0,1,0,0,山东省
MALL_00706,万达广场(滨州店),万达广场,37.404243,117.995093,,滨州,csv_flag,0,1,0,0,0,0,未知省份
MALL_00707,万达广场(东营北一路店),西城万达广场,37.457168,118.541193,,东营,csv_flag,0,1,0,0,0,0,未知省份
MALL_00708,万达广场(枣庄店),万达广场,34.792995,117.267065,,枣庄,csv_flag,0,1,0,0,0,0,未知省份
MALL_00709,王府井购物中心,王府井购物中心,34.644497,112.40858,,洛阳,csv_flag,0,1,0,0,0,0,未知省份
MALL_00710,万达广场(安阳店),安阳万达广场,36.086791,114.391337,,安阳,csv_flag,0,1,0,0,0,0,未知省份
MALL_00711,西亚和美广场,信阳西亚和美广场,32.122436,114.068711,,信阳,csv_flag,0,1,0,0,0,0,未知省份
MALL_00712,玖隆茂购物中心,驻马店玖隆茂购物中心,33.002724,114.028668,,驻马店,csv_flag,1,1,0,0,1,0,河南省
MALL_00713,银泰创意城,银泰创意城,30.526436,114.356574,,武汉市,csv_flag,0,1,0,0,0,0,湖北省
MALL_00714,武汉摩尔城,武汉摩尔城(王家湾店),30.55914,114.207035,,武汉,csv_flag,0,1,0,0,0,0,未知省份
MALL_00715,万达广场,黄冈黄州万达广场,30.460528,114.903946,,黄冈市,csv_flag,0,1,0,0,0,0,未知省份
MALL_00716,万达广场(漳河店),万达广场(荆门漳河店),30.98302,112.18566,,荆门,csv_flag,0,1,0,0,0,0,未知省份
MALL_00717,荆州吾悦广场,荆州沙市吾悦广场,30.325859,112.267371,,荆州,csv_flag,0,1,0,0,0,0,未知省份
MALL_00718,民发世纪广场,襄阳武商MALL·民发广场,32.07801,112.247755,,襄阳市,csv_flag,0,1,0,0,0,0,未知省份
MALL_00719,怀化鹤城万达广场,鹤城万达广场,27.521056,109.986207,,怀化,csv_flag,0,1,0,0,0,0,未知省份
MALL_00720,步步高广场(湘潭店),步步高广场,27.833205,112.918397,,湘潭,csv_flag,0,1,0,0,0,0,未知省份
MALL_00721,万达广场(永州店),永州万达广场,26.414986,111.627679,,永州,csv_flag,0,1,0,0,0,0,未知省份
MALL_00722,王府·星Mall,株洲王府井MALL,27.838402,113.153913,,株洲市,csv_flag,0,1,0,0,0,0,未知省份
MALL_00723,云门New Park,云门NEW PARK,23.236918,113.291805,,广州,csv_flag,0,1,0,0,0,0,未知省份
MALL_00724,万达广场(梅州梅江店),梅州万达广场,24.271527,116.13614,,梅州,csv_flag,0,1,0,0,0,0,未知省份
MALL_00725,吾悦广场(云浮店),云浮吾悦广场,22.922404,112.023185,,云浮,csv_flag,1,1,0,0,1,0,未知省份
MALL_00726,龙湖南宁青秀天街,龙湖青秀天街,22.795352,108.448349,,南宁,csv_flag,0,1,0,0,0,0,未知省份
MALL_00727,吾悦广场(钦州店),钦州吾悦广场,21.939959,108.631314,,钦州,csv_flag,0,1,0,0,0,0,未知省份
MALL_00728,太古里(建设中),三亚中免太古里,18.377132,109.74323,,三亚市,csv_flag,0,1,0,0,0,0,海南省
MALL_00729,万达广场(眉山东坡店),眉山东坡万达广场,30.072476,103.839286,,眉山,csv_flag,0,1,0,0,0,0,未知省份
MALL_00730,王府井广场(南充店),王府井购物中心,30.787582,106.105026,,南充,csv_flag,0,1,0,0,0,0,未知省份
MALL_00731,遂宁万达广场,万达广场(遂宁店),30.529922,105.595533,,遂宁,csv_flag,0,1,0,0,0,0,未知省份
MALL_00732,黔南都匀万达广场,万达,26.294379,107.516163,,黔南布依族苗族自治州,csv_flag,0,1,0,0,0,0,未知省份
MALL_00733,吾悦广场,吾悦广场,27.650623,106.885451,,遵义市,csv_flag,0,1,0,0,0,0,贵州省
MALL_00734,保山吾悦广场,保山吾悦广场,25.140013,99.194285,,保山,csv_flag,0,1,0,0,0,0,未知省份
MALL_00735,天马·南湖荟购物中心,南湖荟,23.358825,103.400425,,红河哈尼族彝族自治州,csv_flag,0,1,0,0,0,0,未知省份
MALL_00737,深圳大运天地,深圳大运天地,22.69608,114.218563,,深圳市,csv_flag,0,0,1,0,0,0,广东省
MALL_00742,龙湖北京长楹天街,龙湖北京长楹天街,39.925037,116.599674,,北京,csv_flag,0,0,1,0,0,0,未知省份
MALL_00743,西三旗万象汇,北京西三旗万象汇,40.061826,116.366266,,北京,csv_flag,0,0,1,0,0,0,未知省份
MALL_00744,昆明瑞鼎城悦容匯购物公园A馆,瑞鼎城悦容汇,25.054312,102.742432,,昆明,csv_flag,0,0,1,1,0,0,未知省份
MALL_00745,万达广场(重庆巴南店),万达广场(巴南店),29.399275,106.544201,,重庆,csv_flag,1,0,1,1,1,0,未知省份
MALL_00746,港惠购物中心,惠州港惠购物中心,23.068051,114.416791,,惠州,csv_flag,0,0,1,1,0,0,未知省份
MALL_00747,吾悦广场(兰州安宁店),兰州安宁吾悦,36.097293,103.708462,,兰州,csv_flag,0,0,1,1,0,0,未知省份
MALL_00749,环球中心,环球中心,30.568744,104.063402,,成都,csv_flag,0,0,0,1,0,0,未知省份
MALL_00750,群光广场,成都群光百货,30.654024,104.076775,,成都,csv_flag,0,0,0,1,0,0,未知省份
MALL_00751,王府井百货(总府店),成都春熙王府井,30.657775,104.079775,,成都市,csv_flag,0,0,0,1,0,0,四川省
MALL_00752,成都世茂广场,世茂广场,30.582079,104.188457,,成都,csv_flag,0,0,0,1,0,0,未知省份
MALL_00753,成都金牛万达广场,龙湖上城天街,30.686663,104.074711,,成都,csv_flag,1,0,0,1,1,0,四川省
MALL_00754,伊藤洋华堂(双楠店),成都双楠伊藤,30.646045,104.021231,,成都,csv_flag,0,0,0,1,0,0,未知省份
MALL_00755,龙湖·北城天街购物广场南馆,成都龙湖北城天街,30.708844,104.064194,,成都,csv_flag,0,0,0,1,0,0,未知省份
MALL_00756,来福士,深圳来福士广场,22.511778,113.925738,,深圳市,csv_flag,0,0,0,1,0,0,广东省
MALL_00757,观澜湖新城MH MALL,观澜湖新城MH MALL,22.722588,114.075847,,深圳,csv_flag,0,0,0,1,0,0,未知省份
MALL_00758,后浪新天地,大源商业中心（后浪新天地）,22.676518,113.99404,,深圳市,csv_flag,0,0,0,1,0,0,广东省
MALL_00759,深圳坪山益田假日世界,坪山益田假日世界,22.692842,114.338675,,深圳,csv_flag,0,0,0,1,0,0,未知省份
MALL_00760,茂业天地(华强北店),深圳茂业天地,22.545661,114.086135,,深圳,csv_flag,0,0,0,1,0,0,未知省份
MALL_00761,丹尼斯百货(人民路店),人民路丹尼斯,34.757825,113.674825,,郑州,csv_flag,0,0,0,1,0,0,未知省份
MALL_00762,万达广场(洛阳西工店),万达广场(西工店),34.673905,112.44998,,洛阳,csv_flag,0,0,0,1,0,0,未知省份
MALL_00763,悦荟,悦荟,36.105766,120.361567,,青岛,csv_flag,0,0,0,1,0,0,未知省份
MALL_00764,利群商厦,台东利群商厦,36.080001,120.360284,,青岛市,csv_flag,0,0,0,1,0,0,山东省
MALL_00765,万达广场(青岛CBD店),延吉路万达广场,36.088238,120.37907,,青岛,csv_flag,0,0,0,1,0,0,未知省份
MALL_00766,泰盛广场,临沂泰盛广场,35.067737,118.330456,,临沂,csv_flag,0,0,0,1,0,0,未知省份
MALL_00767,谷德广场,潍坊谷德广场,36.721788,119.170342,,潍坊,csv_flag,0,0,0,1,0,0,未知省份
MALL_00768,中百大厦,中百大厦,36.519022,118.541103,,潍坊,csv_flag,0,0,0,1,0,0,未知省份
MALL_00769,振华购物中心,振华购物中心,37.53815,121.390129,,烟台,csv_flag,0,0,0,1,0,0,未知省份
MALL_00770,榕城·江上图,榕城·江上图,26.01031,119.388139,,福州市,csv_flag,0,0,0,1,0,0,福建省
MALL_00771,福州远洋德呈乐堤港,爱琴海购物中心,26.040799,119.279307,,福州市,csv_flag,0,0,0,1,0,0,福建省
MALL_00772,宝龙广场(福州台江店),宝龙城市广场,26.061551,119.291555,,福州市,csv_flag,0,0,0,1,0,0,福建省
MALL_00773,泉州泰禾广场二期精品mall,东海泰禾广场,24.871915,118.638472,,泉州,csv_flag,0,0,0,1,0,0,未知省份
MALL_00774,新天·城市广场,新天城市广场,24.90649,118.558939,,泉州市,csv_flag,0,0,0,1,0,0,福建省
MALL_00775,晋江宝龙广场,晋江宝龙城市广场,24.802158,118.566703,,泉州,csv_flag,0,0,0,1,0,0,未知省份
MALL_00776,吾悦广场(晋江店),新城吾悦广场,24.832624,118.600857,,泉州市,csv_flag,0,0,0,1,0,0,福建省
MALL_00777,百捷上悦城,百捷上悦城,24.884005,118.570458,,泉州,csv_flag,0,0,0,1,0,0,未知省份
MALL_00778,南益广场,南益广场,24.902929,118.607232,,泉州市,csv_flag,0,0,0,1,0,0,福建省
MALL_00779,万达广场(厦门湖里店),万达广场(厦门湖里店),24.504657,118.177299,,厦门,csv_flag,0,0,0,1,0,0,未知省份
MALL_00780,永旺梦乐城(新塘店),永旺梦乐城,23.159434,113.6246,,广州,csv_flag,0,0,0,1,0,0,未知省份
MALL_00781,星寰国际商业中心,星寰国际,23.11357,113.264035,,广州市,csv_flag,0,0,0,1,0,0,广东省
MALL_00782,IFC国金天地,IFC国金天地,23.118582,113.323295,,广州市,csv_flag,0,0,0,1,0,0,广东省
MALL_00783,广粤天地,广粤天地,23.114994,113.339651,,广州市,csv_flag,0,0,0,1,0,0,广东省
MALL_00784,会展航洋城,会展航洋城,22.813863,108.385045,,南宁市,csv_flag,0,0,0,1,0,0,广西壮族自治区
MALL_00785,益田假日世界购物中心,益田假日,26.604508,106.722687,,贵阳,csv_flag,0,0,0,1,0,0,未知省份
MALL_00786,万达广场(贵阳观山湖店),观山湖万达,26.632049,106.608824,,贵阳,csv_flag,0,0,0,1,0,0,未知省份
MALL_00787,七彩云南·第壹城,七彩云南第壹城,24.875374,102.822956,,昆明市,csv_flag,0,0,0,1,0,0,云南省
MALL_00788,国泰优活城市广场北区,重庆国泰优活城市广场,29.559104,106.576626,,重庆,csv_flag,0,0,0,1,0,0,未知省份
MALL_00789,金鹰财富中心,金鹰财富中心,29.557287,106.577746,,重庆,csv_flag,0,0,0,1,0,0,未知省份
MALL_00790,龙湖重庆源著天街,龙湖重庆源著天街,29.599402,106.489294,,重庆市,csv_flag,0,0,0,1,0,0,重庆市
MALL_00791,龙湖重庆公园天街A馆,龙湖重庆公园天街,29.721993,106.573744,,重庆,csv_flag,0,0,0,1,0,0,未知省份
MALL_00792,拉萨王府井购物中心,王府井百货,29.6253,91.080429,,拉萨,csv_flag,0,0,0,1,0,0,未知省份
MALL_00793,百盛(南昌中山店),中山路百盛(A\B馆),28.676476,115.891407,,南昌,csv_flag,0,0,0,1,0,0,未知省份
MALL_00795,南昌大悦城,南昌大悦城,28.634139,115.862298,,南昌,csv_flag,0,0,0,1,0,0,未知省份
MALL_00796,上海k11购物艺术中心,K11,31.223433,121.473582,,上海,csv_flag,0,0,0,1,0,0,未知省份
MALL_00797,百联南方购物中心1区,百联南方购物中心,31.131963,121.400344,,上海,csv_flag,0,0,0,1,0,0,未知省份
MALL_00798,尚嘉中心,尚嘉中心,31.205688,121.407137,,上海,csv_flag,0,0,0,1,0,0,未知省份
MALL_00799,上海世茂广场,世茂广场,31.23433,121.47574,,上海,csv_flag,0,0,0,1,0,0,未知省份
MALL_00800,恒基名人购物中心,恒基名人购物广场,31.23787,121.48409,,上海,csv_flag,0,0,0,1,0,0,未知省份
MALL_00801,大上海时代广场,大上海时代广场,31.224526,121.478718,,上海,csv_flag,0,0,0,1,0,0,未知省份
MALL_00802,晶耀前滩Crystal Plaza,晶耀前滩Crystal Plaza,31.152508,121.476969,,上海,csv_flag,0,0,0,1,0,0,未知省份
MALL_00803,百联又一城购物中心,百联又一城购物中心,31.301529,121.515615,,上海,csv_flag,0,0,0,1,0,0,未知省份
MALL_00804,九亭金地广场,九亭金地广场,31.139704,121.318483,,上海,csv_flag,0,0,0,1,0,0,未知省份
MALL_00805,Gate M西岸梦中心,GATE M 西岸梦中心,31.16119,121.465465,,上海,csv_flag,0,0,0,1,0,0,未知省份
MALL_00806,新世界城,新世界城,31.235113,121.473671,,上海,csv_flag,0,0,0,1,0,0,未知省份
MALL_00807,宏伊国际广场(南京东路),宏伊国际广场(南京东路店),31.236942,121.484529,,上海,csv_flag,0,0,0,1,0,0,未知省份
MALL_00808,复地活力城,上海复地活力城,31.158316,121.564732,,上海,csv_flag,0,0,0,1,0,0,未知省份
MALL_00809,杭州嘉里中心,嘉里中心,30.260281,120.162495,,杭州市,csv_flag,0,0,0,1,0,0,浙江省
MALL_00810,凯德1818,凯德1818,30.552896,114.340074,,武汉,csv_flag,0,0,0,1,0,0,未知省份
MALL_00811,武汉K11购物艺术中心,武汉K11 购物艺术中心,30.578995,114.265515,,武汉,csv_flag,0,0,0,1,0,0,未知省份
MALL_00812,观沙岭招商花园城,长沙岳麓沙路招商花园城,28.241951,112.940543,,长沙市,csv_flag,0,0,0,1,0,0,湖南省
MALL_00813,国金街,国金街,28.192329,112.976167,,长沙市,csv_flag,0,0,0,1,0,0,湖南省
MALL_00814,长沙星沙万象汇,长沙星沙万象汇,28.248782,113.086958,,长沙,csv_flag,0,0,0,1,0,0,未知省份
MALL_00815,德思勤城市广场,德思勤城市广场,28.111692,113.011364,,长沙市,csv_flag,0,0,0,1,0,0,湖南省
MALL_00816,龙湖宁波鄞州天街,龙湖宁波鄞州天街,29.879859,121.590931,,宁波市,csv_flag,0,0,0,1,0,0,浙江省
MALL_00817,万达广场(温州龙湾店),万达广场(温州龙湾店),27.92024,120.811779,,温州,csv_flag,0,0,0,1,0,0,未知省份
MALL_00818,吾悦广场(温州店),吾悦广场(温州店),27.985906,120.723206,,温州市,csv_flag,1,0,0,1,1,0,浙江省
MALL_00819,东莞市长安悦城广场,青悦城,22.818455,113.801043,,东莞市,csv_flag,0,0,0,1,0,0,广东省
MALL_00820,东莞虎门万达广场,东莞虎门万达广场,22.834076,113.683507,,东莞市,csv_flag,0,0,0,1,0,0,广东省
MALL_00822,吾悦广场(海口店),海口新城吾悦广场,19.976816,110.33962,,海口市,csv_flag,0,0,0,1,0,0,海南省
MALL_00823,珠海斗门世荣万达广场,珠海斗门世荣万达广场,22.166474,113.304419,,珠海,csv_flag,0,0,0,1,0,0,未知省份
MALL_00824,珠海华发商都,珠海十字门华发商都,22.224599,113.510891,,珠海市,csv_flag,0,0,0,1,0,0,广东省
MALL_00825,万达广场(昆山经开店),经开万达,31.355236,120.974481,,苏州市,csv_flag,0,0,0,1,0,0,江苏省
MALL_00826,东方福来德,东方福来德,32.040822,118.783144,,南京,csv_flag,0,0,0,1,0,0,未知省份
MALL_00827,ist艾尚天地,南京艾尚天地,32.046868,118.784755,,南京,csv_flag,0,0,0,1,0,0,未知省份
MALL_00828,万达广场(南京建邺店),建邺万达广场,32.032697,118.735738,,南京,csv_flag,0,0,0,1,0,0,未知省份
MALL_00829,龙湖南京龙湾天街,龙湾天街,31.938242,118.843327,,南京,csv_flag,0,0,0,1,0,0,未知省份
MALL_00830,南京鹏欣·水游城,水游城,32.023772,118.785874,,南京,csv_flag,0,0,0,1,0,0,未知省份
MALL_00831,玄武招商花园城,玄武招商花园城,32.093792,118.819452,,南京,csv_flag,0,0,0,1,0,0,未知省份
MALL_00832,南京华贸中心(装修中),南京华贸中心,32.079991,118.782318,,南京,csv_flag,0,0,0,1,0,0,未知省份
MALL_00833,JLC(金陵中环西区店),金陵中环JLC,32.041125,118.781125,,南京,csv_flag,0,0,0,1,0,0,未知省份
MALL_00834,韩国购物城,韩国购物城,31.310597,120.628497,,苏州,csv_flag,0,0,0,1,0,0,未知省份
MALL_00835,天虹CC Mall(石路店),苏州石路天虹CC Mall,31.309448,120.599123,,苏州,csv_flag,0,0,0,1,0,0,未知省份
MALL_00836,星斓荟,苏州星狮荟,31.303785,120.765672,,苏州市,csv_flag,0,0,0,1,0,0,江苏省
MALL_00837,茂业天地(清扬店),无锡茂业百货清扬店,31.549587,120.309596,,无锡,csv_flag,0,0,0,1,0,0,未知省份
MALL_00838,运河汇,无锡运河购物中心,31.552775,120.324511,,无锡市,csv_flag,0,0,0,1,0,0,江苏省
MALL_00839,泰富百货(延陵西路),泰富百货,31.778499,119.955379,,常州,csv_flag,0,0,0,1,0,0,未知省份
MALL_00840,八佰伴(溧阳店),八佰伴,31.424167,119.483141,,常州市,csv_flag,0,0,0,1,0,0,江苏省
MALL_00841,万达广场(徐州云龙店),云龙万达,34.253183,117.246282,,徐州市,csv_flag,0,0,0,1,0,0,江苏省
MALL_00842,合肥苏宁广场(建设中),苏宁广场,31.898751,117.273562,,合肥,csv_flag,0,0,0,1,0,0,未知省份
MALL_00843,合肥之心城购物中心,之心城,31.854026,117.257406,,合肥,csv_flag,0,0,0,1,0,0,未知省份
MALL_00844,万达百货(天鹅湖万达店),天鹅湖万达,31.820334,117.221458,,合肥,csv_flag,0,0,0,1,0,0,未知省份
MALL_00845,万科广场,万科广场,31.892247,117.234201,,合肥,csv_flag,0,0,0,1,0,0,未知省份
MALL_00846,正大广场,正大广场,31.781349,117.228912,,合肥市,csv_flag,0,0,0,1,0,0,安徽省
MALL_00847,悦方ID MALL,合肥悦方ID mall,31.740055,117.304565,,合肥,csv_flag,0,0,0,1,0,0,未知省份
MALL_00849,MOMOPARK艺术购物中心,MOMOPARK艺术购物中心,34.221882,108.933204,,西安,csv_flag,0,0,0,1,0,0,未知省份
MALL_00850,西安西咸吾悦广场,西咸吾悦广场,34.253674,108.823422,,西安,csv_flag,0,0,0,1,0,0,未知省份
MALL_00851,保百购物广场,保百购物广场,38.893927,115.467425,,保定,csv_flag,0,0,0,1,0,0,未知省份
MALL_00852,万达广场(未来石店),保定未来石万达广场,38.878708,115.557631,,保定,csv_flag,0,0,0,1,0,0,未知省份
MALL_00853,金安国际购物广场,哈尔滨中央大街金安国际,45.771742,126.620126,,哈尔滨市,csv_flag,0,0,0,1,0,0,黑龙江省
MALL_00854,万达广场(哈尔滨哈西店),哈尔滨哈西万达,45.700398,126.587039,,哈尔滨,csv_flag,0,0,0,1,0,0,未知省份
MALL_00855,哈尔滨融创茂,哈尔滨融创茂,45.803303,126.502974,,哈尔滨,csv_flag,0,0,0,1,0,0,未知省份
MALL_00856,安盛购物广场(大连开发区店),安盛购物广场(开发区店),39.049624,121.779057,,大连,csv_flag,0,0,0,1,0,0,未知省份
MALL_00857,世贸天阶,世贸天阶,39.916492,116.452017,,北京,csv_flag,0,0,0,1,0,0,未知省份
MALL_00858,北京中关村领展广场,领展购物广场·中关村,39.979351,116.31431,,北京,csv_flag,0,0,0,1,0,0,未知省份
MALL_00859,歪马送酒(房山二店),龙湖北京房山天街,39.754172,116.16081,,北京,csv_flag,1,0,0,1,1,0,北京市
MALL_00860,天津陆家嘴中心,天津陆家嘴中心,39.147561,117.172245,,天津,csv_flag,0,0,0,1,0,0,未知省份
MALL_00861,天津梅江环宇城,天津梅江环宇城,39.042757,117.23489,,天津,csv_flag,0,0,0,1,0,0,未知省份
MALL_00862,吾悦广场(天津津南店),津南吾悦广场,38.978748,117.374799,,天津,csv_flag,0,0,0,1,0,0,未知省份
MALL_00863,永旺超市(津南永旺梦乐城店),永旺梦乐城天津津南,39.026633,117.341521,,天津,csv_flag,0,0,0,1,0,0,未知省份
MALL_00864,SM天津滨海城市广场,SM 滨海城市广场,39.158228,117.419473,,天津,csv_flag,0,0,0,1,0,0,未知省份
MALL_00865,乐城购物广场,乐城购物广场,38.932816,116.922271,,天津,csv_flag,0,0,0,1,0,0,未知省份
MALL_00868,龙华天虹购物中心,KKV(深圳龙华红山6979主力店),22.623052,114.024815,,深圳市,amap_auto,1,0,0,0,1,0,广东省
MALL_00871,西亚城,西亚城,32.113379,114.118961,,信阳市,amap_auto,1,0,0,0,1,0,河南省
MALL_00876,日照万象汇,日照万象汇,35.420553,119.532508,,日照市,amap_auto,1,0,0,0,0,1,山东省
MALL_00877,成都来福士广场,霓可鲜花店,30.636535,104.07273,,成都市,amap_auto,1,0,0,0,0,1,四川省
MALL_00878,无人便利店,华联金街购物中心(顺义金街BHG),40.132462,116.661162,,北京市,manual,1,0,0,0,0,1,北京市
MALL_00880,龙湖成都时代天街,龙湖成都时代天街,30.752055,103.922284,,成都市,amap_auto,1,0,0,0,1,0,四川省
MALL_00881,长沙星沙永旺梦乐城,长沙星沙永旺梦乐城,28.243761,113.134401,,长沙市,amap_auto,1,0,0,0,1,0,湖南省
MALL_00882,自贡华商爱琴海购物中心B馆,自贡华商爱琴海购物中心B馆,29.320691,104.770594,,自贡市,amap_auto,1,0,0,0,1,0,四川省
MALL_00883,北京五棵松万达广场,北京五棵松万达广场,39.91324,116.27755,,北京市,amap_auto,1,0,0,0,0,1,北京市
MALL_00884,万达广场(北京丰科店),万达广场(北京丰科店),39.831273,116.316084,,北京市,amap_auto,1,0,0,0,1,0,北京市
MALL_00885,新田360广场(郑州国贸店),新田360广场(郑州国贸店),34.783894,113.686255,,郑州市,amap_auto,1,0,0,0,1,0,河南省
MALL_00886,万达广场(成都双流店),万达广场(成都双流店),30.607242,103.942116,,成都市,amap_auto,1,0,0,0,1,0,四川省
MALL_00887,济宁龙贵购物广场,济宁龙贵购物广场,35.422667,116.599596,,济宁市,manual,1,0,0,0,1,0,山东省
MALL_00888,江门蓬江万达广场,江门蓬江万达广场,22.618439,114.41633,,江门市,manual,1,0,0,0,1,0,广东省
MALL_00889,龙湖·好城时光,龙湖·好城时光,29.610309,106.365551,,重庆市,amap_auto,1,0,0,0,1,1,重庆市
MALL_00890,万达百货(东莞东城万达广场店),东莞东城万达广场,23.035791,113.780303,,东莞市,manual,1,0,0,0,1,0,广东省
MALL_00891,揭阳榕城万达广场,揭阳榕城万达广场,23.561315,116.396778,,揭阳市,manual,1,0,0,0,1,0,广东省
MALL_00892,精功眼镜(中关村店),精功眼镜(中关村店),39.992111,116.323188,,北京市,amap_auto,1,0,0,0,0,1,北京市
