id,name,chain_type,province,city,district,address,business_hours,phone,image,lat,lng
1289,影石Insta360上海万象城授权体验店,授权专卖店,上海市,市辖区,闵行区,吴中路1599号万象城购物中心 L540,周一～周日10:00-22:00,18951570987,https://res.insta360.com/static/cdffe5903e70593e5d1544b7a0113522/%E5%BD%B1%E7%9F%B3Insta360%E4%B8%8A%E6%B5%B7%E4%B8%87%E8%B1%A1%E5%9F%8E%E6%8E%88%E6%9D%83%E4%B8%93%E5%8D%96%E5%BA%97.png,31.175767,121.374882
1320,影石Insta360上海合生汇授权体验店,授权专卖店,上海市,市辖区,杨浦区,翔殷路1099号合生国际广场L1-03号商铺影石,周一～周日 10:00-22:00,19521300436,https://res.insta360.com/static/fa49bba980da25bc6185911aa8d268d4/20240726-163901.jpeg,31.305855,121.524713
1341,影石Insta360上海北外滩来福士授权体验店,授权专卖店,上海市,市辖区,虹口区,东大名路999号上海北外滩来福士广场 01层26B号影石Insta360,周一～周日10:00-22:00,17278813595,https://res.insta360.com/static/86b68787205d3b054646ced18348df47/3921731636235_.pic_hd.jpg,31.22232,121.421698
1334,影石Insta360上海长宁来福士授权体验店,授权专卖店,上海市,市辖区,长宁区,长宁路 1123 号 上海长宁来福士广场东区E01层 K03号影石Insta360,周一～周日 10:00-22:00,19539481977,https://res.insta360.com/static/e04b15dd4a8d719457d4519668ed05fd/image.png,31.22232,121.421698
1416,影石Isnta360上海环龙商场照材专卖店,授权专卖店,上海市,市辖区,静安区,上海市静安区秣陵路202号环龙商场一楼1006-1007商铺,10:00-20:00,15021912968,https://res.insta360.com/static/3ed165927b215d20b77893045376cae6/mmexport1752907976680.jpg,31.253695,121.462782
754,影石Insta360上海百脑汇照材专卖店,授权专卖店,上海市,市辖区,徐汇区,漕溪北路339号一楼,周一～周日10:00-21:00,15168406397,https://res.insta360.com/static/6cc689547f79abd61308bc7bb1c43a6e/%E4%B8%8A%E6%B5%B7%E7%99%BE%E8%84%91%E6%B1%87.jpeg,31.19704,121.444653
1565,上海闵行凯德梦之龙照材专卖店,授权专卖店,上海市,市辖区,闵行区,上海市闵行区沪闵路6088号凯德闵行商业中心一层48C号影石Insta360专卖店,10：00-22：00,15168406397,https://res.insta360.com/static/838f78f79082a2cf65b47a2707a7f6ab/20251031-113739.jpeg,31.108154,121.37776
1430,影石Insta360上海星光摄影城照材专卖店,授权专卖店,上海市,市辖区,黄浦区,鲁班路300号星光摄影器材城A区132室影石Insta 360专卖店,周一～周日09:00-19:00,13052083193,https://res.insta360.com/static/4e67aad72c11997e90220730ea346706/%E5%9B%BE%E7%89%871.png,31.21,121.48
802,上海展厅,合作体验点,上海市,市辖区,黄浦区,上海市南昌路45号城汇大厦10层（佳能）,,,,31.2247,121.477012
1050,上海星光阳华摄影器材行,合作体验点,上海市,市辖区,黄浦区,鲁班路300号A区319,,,https://res.insta360.com/static/4e3a16114b82a90ed56406d8e71f1e40/%E4%B8%8A%E6%B5%B7%E6%98%9F%E5%85%89%E9%98%B3%E5%8D%8E%E6%91%84%E5%BD%B1%E5%99%A8%E6%9D%90%E8%A1%8C.png,31.209148,121.481095
1249,上海新尚数码售点,合作体验点,上海市,市辖区,黄浦区,淮海东路99号新尚数码1楼A6,,,,31.231194,121.487633
693,上海兴业太古汇L375店,合作体验点,上海市,市辖区,静安区,石门一路288号兴业太古汇商场L375（SNOW51滑雪场）,,,,31.234489,121.469854
523,顺电（上海嘉里城店）,合作体验点,上海市,市辖区,浦东新区,花木路1378号地下一层B101（顺电）,,,,31.218812,121.570416
694,上海外滩BFC店,合作体验点,上海市,市辖区,黄浦区,中山东二路588号2层S212单元（SNOW51室内滑雪场）,,,,31.23119,121.504795
525,上海尚嘉店,合作体验点,上海市,市辖区,长宁区,仙霞路99号尚嘉中心地下一层L116-117单元（顺电）,,,,31.211732,121.413677
524,上海浦东南路店,合作体验点,上海市,市辖区,浦东新区,浦东南路899号陆家嘴中心LG·19-20店铺（顺电）,,,,31.1883,121.507829
1298,上海欧川星光店,合作体验点,上海市,市辖区,黄浦区,鲁班路300号星光摄影器材城A区一楼24-25号,,,,31.20946,121.481079
526,上海长宁店,合作体验点,上海市,市辖区,静安区,大宁路与共和新路交汇处L12(大宁久光)（顺电）,,,,31.280328,121.458756
1321,影石Insta360南京德基授权体验店,直营店,江苏省,南京市,玄武区,中山路18 号德基广场六层 F612 号商铺,周一～周日10:30-22:30,18061292910,https://res.insta360.com/static/78eabc506d32e77a220b73736dab4cd1/20240805-101219.jpeg,32.050325,118.791625
1410,影石Insta360南京金陵天地授权体验店,授权专卖店,江苏省,南京市,建邺区,南京市建邺区中和路68号金陵天地 L1 层 L156 铺位,10:00-21:00,17768382981,https://res.insta360.com/static/6011fc14cd2b03a403b4f9ef5ec3f9d0/image-5.png,31.981022,118.720638
1406,影石Insta360南京桥北弘阳广场授权体验店,授权专卖店,江苏省,南京市,浦口区,江苏省南京市弘阳广场大桥北路48号B1区-1F-28号,10:00-22:00,18912974413,https://res.insta360.com/static/beb144875643a2ddbb49bea4c47068c5/image.png,32.142399,118.732665
1474,影石Insta360南京仙林金鹰授权体验店,授权专卖店,江苏省,南京市,栖霞区,江苏省南京市栖霞区仙林街道学海路1号仙林金鹰HB01-F1111,10:00-22:00,17372762791,https://res.insta360.com/static/a6acf56a68fb5bf9c8e6c8eb8174aa3d/img_v3_02pg_c93bd72a-a389-493d-a9cc-cd8bf443aceg.jpg,32.11,118.93
1331,影石Insta360南京景枫授权体验店,授权专卖店,江苏省,南京市,江宁区,双龙大道1698号景枫中心F125-5,周一～周日10:00-22:00,18851949294,https://res.insta360.com/static/7f507d654b29359f3c3f1da3cef2af3f/20240829-165902.jpeg,31.936053,118.82668
1514,影石Insta360南京华海3C照材专卖店,授权专卖店,江苏省,南京市,玄武区,江苏省南京市玄武区珠江路435号华海大厦,10:00-20:00,13382056018,,32.06,118.8
1274,M会员店（南京）,合作体验点,江苏省,南京市,建邺区,江苏省南京市建邺区南苑街道应天大街866号,,,,32.02727,118.750254
1250,南京艺风授权体验点,合作体验点,江苏省,南京市,玄武区,珠江路333号百脑汇1楼1C10 ,,,,32.055633,118.799933
1293,影石Insta360 无锡万象城授权体验店,授权专卖店,江苏省,无锡市,滨湖区,金石路88号万象城一楼L1 73-74 ,周一～周日9:30-21:30,18115365881,https://res.insta360.com/static/81a3d5dee4593848ffbf25e86f8c843b/%E6%88%AA%E5%B1%8F2025-10-16%2011.19.30.png,31.519452,120.28914
1367,影石Insta360无锡百脑汇照材专卖店,授权专卖店,江苏省,无锡市,梁溪区,人民西路百脑汇一楼1C12、1C14,周一～周日9:30-17:30,18020506090,https://res.insta360.com/static/1095336b92ab0ae797096299951d113f/20250225-141001.jpeg,31.580364,120.297223
1251,影石Insta360无锡维络格授权体验点,合作体验点,江苏省,无锡市,梁溪区,人民西路25号百脑汇2B09,,,,31.580359,120.296953
1490,影石Insta360徐州苏宁授权体验店,授权专卖店,江苏省,徐州市,鼓楼区,江苏省徐州市鼓楼区淮海东路29号徐州苏宁广场131b,10:00-22:00,17712122284,https://res.insta360.com/static/106dd916fd7edf99594c3e700b1d2f7f/mmexport1757998557044.jpg,34.27,117.2
1534,影石Insta360徐州中山南路格派照材专卖店,授权专卖店,江苏省,徐州市,泉山区,江苏省徐州市中山南路98号佳能专卖店(鸿姐火锅楼下),10:00-20:00,15252035203,,34.26,117.19
1582,影石Insta360常州武进吾悦授权体验店,授权专卖店,江苏省,常州市,武进区,江苏省常州市武进区湖塘镇武宜北路19号吾悦广场1层1046号商铺,周日-周四10：00-21：30；周五-周六10：00-22：00,18052719285,https://res.insta360.com/static/f5a76d32f876951cfba8851f148b42ef/20251112-115519.jpg,31.73,119.95
1306,影石Insta360常州万象城授权体验店,授权专卖店,江苏省,常州市,天宁区,离宫路329号华润国际花园100 幢常州万象城1号门外街L114a ,周一～周日10:00-21:30,15312563235,https://res.insta360.com/static/e42cad0d3dce95d86a88db7c0692c168/20240530-100502.jpeg,29.521547,106.524418
1273,M会员店,合作体验点,江苏省,常州市,天宁区,江苏省常州市天宁区兰陵北路301号,,,,31.755399,119.952016
1246,常州卓图数码影像有限公司,合作体验点,江苏省,常州市,天宁区,劳动西路银河湾电脑城1B44,,,,31.770263,119.96426
1499,影石Insta360苏州中心授权体验店,授权专卖店,江苏省,苏州市,苏州工业园区,江苏省苏州市工业园区苏州中心商场北区B1层(A）B1-54,10:00-22:00 ,18068055829,https://res.insta360.com/static/7338bc356540ee35c05836c0419b67f8/a9026a9569d53e5148c2b7da4aa111fb_compress.jpg,31.32,120.68
1537,影石Insta360苏州昆山万象汇授权体验店,授权专卖店,江苏省,苏州市,昆山市,江苏省昆山市玉山镇万象路 昆山万象汇外街 S175a （窖滚旁边）,10:00-21:30,18051880656,https://res.insta360.com/static/6ee021b0eba0b9bb600954b72f1cc366/882cac2deb236012889aeff533d6590.jpg,31.39,120.93
1336,影石Insta360苏州吴江万象汇授权体验店,授权专卖店,江苏省,苏州市,吴江区,松陵街道秋枫街吴江万象汇L176,周一～周日10:00-22:00,13390837059,https://res.insta360.com/static/0d39eed6a8243e615dd618185f9a8a24/sail%202024-09-09%2018.01.13.jpeg,31.142355,120.625604
1366,影石Insta360昆山万象汇授权体验店,授权专卖店,江苏省,苏州市,昆山市,玉山镇万象路昆山万象汇外街S175A,,18061696251,https://res.insta360.com/static/62153e34fcf86c5ba7a208fd4c901e9f/20250225-140210.jpeg,31.387479,120.93379
1467,影石Insta360苏州泰华数码天地照材专卖店,授权专卖店,江苏省,苏州市,姑苏区,江苏省苏州姑苏区人民路372号1b10,09:00-21:00,18014899816,https://res.insta360.com/static/d1fbf98b3ee9eaa58f010c9ec846b7c5/IMG_0766.JPG,31.3,120.63
1429,影石Insta360昆山商厦家电市场照材专卖店,授权专卖店,江苏省,苏州市,昆山市,江苏省苏州市昆山市玉山镇人民南路96-2A昆山商厦家电生活广场一楼,9：30-21：00,15655136545,https://res.insta360.com/static/1e3659df30190bdaab0b1d6bd6c75bc1/8c6b544fe4485eae344ba12a49e04d8.png,31.38,120.96
1368,苏摄影像,授权专卖店,江苏省,苏州市,姑苏区,干将西路91号,,,https://res.insta360.com/static/b23be927965fa8092e4c09c25fc9aa49/WPS%E5%9B%BE%E7%89%87(1).png,31.311741,120.625949
1369,XTJOY苏州仁恒仓街店,合作体验点,江苏省,苏州市,姑苏区,江苏省苏州市姑苏区仓街1号第LG1层145号商铺XTJOY,,,https://res.insta360.com/static/9a48fc4f78e51e9613def342ee91723c/WPS%E5%9B%BE%E7%89%87(1).png,31.31819,120.646038
527,时代广场店,合作体验点,江苏省,苏州市,苏州工业园区,旺敦路圆融时代广场7栋（顺电）,,,,31.325951,120.717856
528,苏州东吴天街分店,合作体验点,江苏省,苏州市,吴中区,东吴南路179号龙湖东吴天街A-2F-06（顺电）,,,,31.260391,120.635457
530,苏州欧尚店,合作体验点,江苏省,苏州市,苏州工业园区,中心大道西181号1栋1033号（顺电）,,,,31.31223,120.679584
529,苏州龙湖狮山分店,合作体验点,江苏省,苏州市,虎丘区,塔园路181号龙湖狮山天街四期B178（顺电）,,,,31.299513,120.561992
1526,影石Insta360淮安万象城授权体验店,授权专卖店,江苏省,淮安市,清江浦区,江苏省淮安市清江浦区翔宇中道170号淮安万象城 L111 影石insta 360,10:00-21:30,19105281600,https://res.insta360.com/static/0d7790d72d3ed34713fd32a209855c9a/img_v3_02r4_a2cbee0a-c7cd-427d-b1da-0cecddd3e67g.jpg,33.61,119.05
1247,清江浦区航摄数码经营部,合作体验点,江苏省,淮安市,清江浦区,淮安市清浦区淮海北路苏宁生活广场104号,,,,33.597083,119.025785
1491,影石Insta360扬州万象汇授权体验店,授权专卖店,江苏省,扬州市,邗江区,江苏省扬州市邗江区文昌中路 606 号 扬州万象汇L0139N,10:00-22:00,19975077153,https://res.insta360.com/static/d3db2ad1f3cd408639965c648a42e253/Luban_1758099768326cf058ce9-9a21-4b96-a3dd-a85970f8acae.jpeg,32.4,119.43
1023,大润发M会员店,合作体验点,江苏省,扬州市,邗江区,江阳中路425号,,,,32.39697,119.40252
1371,盛荣时光印象摄影沙龙,合作体验点,江苏省,扬州市,广陵区,文昌中路273号,,19941743801,https://res.insta360.com/static/31af5c2112f85eb9d156f01a8e7cd4b7/WPS%E5%9B%BE%E7%89%87(1).jpeg,32.400476,119.453529
1254,镇江仲佳数码体验店,合作体验点,江苏省,镇江市,京口区,解放路72号小仲数码俱乐部,,,,32.207263,119.461822
1509,影石Insta360泰州万象城授权体验店,授权专卖店,江苏省,泰州市,泰州医药高新技术产业开发区,江苏省泰州市医药高新区永定东路399号泰州万象城C122,周日-周四营业时间：10：00-21：30，周五周六：10：00-22：00,18115232316,https://res.insta360.com/static/7275c6e82c1964556589987a334f887d/b4342d655c8822618b93b39922fd7acd_compress.jpg,32.45,119.93
1256,宿迁得添数码Insta360授权体验店,合作体验点,江苏省,宿迁市,宿城区,江苏省宿迁市宿城区发展大道88号新华数码广场3号,,,,33.958678,118.285806
1391,影石Insta360杭州西溪天街授权体验店,授权专卖店,浙江省,杭州市,西湖区,浙江省杭州市西湖区余杭塘路1001号西溪龙湖天街1楼,10:00-22:00,19032585733,https://res.insta360.com/static/4e8c81d73267cb657dd3f565900672fc/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_2025-06-20_161928_763.jpg,30.298917,120.074831
1324,影石Insta360杭州万象城授权体验店,授权专卖店,浙江省,杭州市,上城区,浙江省杭州市上城区富春路701号杭州万象城B1SC16号商铺,周一～周日10:00-22:00,19032589733,https://res.insta360.com/static/1f512fb098d77e9c6ec89e6e481ea844/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20240812120248.jpg,30.254400999999998,120.21418599999993
1580,影石Insta360杭州萧山万象汇授权体验店,授权专卖店,浙江省,杭州市,萧山区,浙江省杭州市萧山区北干街道金城路927号华润万象汇B1S05影石Insta360,10:00-22:00,18967190850,https://res.insta360.com/static/f7452c18c9195e4d1dfeb370ada27762/%E8%90%A7%E5%B1%B1%E4%B8%87%E8%B1%A1%E6%B1%871.jpg,30.19,120.28
1564,影石Insta360绍兴银泰授权体验店,授权专卖店,浙江省,杭州市,西湖区,杭州市西湖区黄姑山路29号颐高旗舰大厦A座1302,10∶00—22∶00,17398010377,https://res.insta360.com/static/60269813a445451529324055e60e385e/img_v3_02rg_6fbebb24-c983-497e-a771-0c68599fe37g.jpg,30.28,120.14
1498,影石Insta360杭州亚奥万象天地授权体验店,授权专卖店,浙江省,杭州市,萧山区,浙江省杭州市萧山区盈丰街道亚奥城  杭州亚奥万象天地L111 商铺影石Insta 360,10∶00—22∶00,17328896877,https://res.insta360.com/static/794e89fbbf53d14225684d53b0b59878/be30b5537a40e7a1110c31e14cb705cc.jpg,30.26,120.25
1398,影石Insta360杭州IN77授权体验店,授权专卖店,浙江省,杭州市,上城区,浙江省杭州市上城区延安路238号杭州湖滨银泰in77 C1区B1层,10:00-22:00,18967196182,https://res.insta360.com/static/118ae2e31c1395cce803aebbfbfbe740/7758db215301f3101cf5b9e370c0c0c0.jpg,30.259954,120.171246
1342,影石Insta360杭州百脑汇照材专卖店,授权专卖店,浙江省,杭州市,西湖区,教工路23号百脑汇科技大厦一楼1B12,周一～周日9:00-18:00,13165999212,https://res.insta360.com/static/d7cb27bcbe088a4f394f6ca575a380f6/%E6%9D%AD%E5%B7%9E%E7%99%BE%E8%84%91%E6%B1%87.jpeg,30.28183,120.139589
1440,影石Insta360杭州滨江天街授权体验店,授权专卖店,浙江省,杭州市,滨江区,浙江省杭州市滨江区江汉路1515号(江汉路地铁站D口旁)滨江龙湖天街 1 楼,10:00—22:00,18158717205,https://res.insta360.com/static/9cc51e302944207434225d99ca5b91bf/img_v3_02p9_fbc59f13-3c65-4d97-84bc-a2ac3cf2eb4g.jpg,30.21,120.21
1433,影石Insta360杭州学院路照材专卖店,授权专卖店,浙江省,杭州市,西湖区,浙江省杭州市西湖区翠苑街道学院路82号,9:00-21:00,19065683089,https://res.insta360.com/static/29326f6ce595fdf617f0aed3973fb0eb/image.png,30.28,120.14
1426,影石Insta360杭州拱墅区悦街照材售点,合作体验点,浙江省,杭州市,拱墅区,浙江省杭州市拱墅区大悦城T202（T2商业电梯厅2楼）,10:00-22:00,15001897964,https://res.insta360.com/static/847325659ae0a64df28655886d1dacbc/c0f3f183de6828b4acb79dea3a52e72.jpg,30.31,120.14
1318,杭州颖顺器材照材店,合作体验点,浙江省,杭州市,拱墅区,大悦城月亮路印悦201SONY索尼,,18258231127,https://res.insta360.com/static/b0772dd7cb3922372f625cc97c7fc63e/%E5%9B%BE%E7%89%871.png,30.306833,120.137272
1005,风影数码东部店,合作体验点,浙江省,杭州市,上城区,秋涛北路128号东部数码城一楼沿街商铺1A02风影数码,,,https://res.insta360.com/static/43f8d29676a15ddb2aed58daa781ed59/%E9%A3%8E%E5%BD%B1%E6%95%B0%E7%A0%81.png,30.274306,120.20734
1370,杭州橘子数码,合作体验点,浙江省,杭州市,西湖区,浙江省杭州市西湖区黄姑山路29号颐高广场A座3楼3029,,,https://res.insta360.com/static/338a474d5e348a668e0385018e6fa445/WPS%E5%9B%BE%E7%89%87(1).png,30.28168,120.139094
1003,杭州启邦授权店,合作体验点,浙江省,杭州市,余杭区,良渚街道网周路99号3幢5层506室,,,,30.369411,120.066363
1343,影石Insta360宁波万象城授权体验店,授权专卖店,浙江省,宁波市,江北区,清河路 265 号万象城购物中心L224铺位,周一～周日10:00-22:00,19157602877,https://res.insta360.com/static/6017c45c2747c89b660a12c6c84f4d7b/914ea2f53f42cb5177f0ad5f9c970d99.jpg,29.904181,121.558048
1518,宁波明州里授权专卖店,授权专卖店,浙江省,宁波市,鄞州区,浙江省宁波市鄞州区钟公庙街道明州里商场一楼1029A,10:00-22:00,18868933339,https://res.insta360.com/static/19b8512cc35a73d02e126698321405e1/a7885de680593a4b74c5866f1fb53c07.png,29.83,121.55
1024,开市客宁波店,合作体验点,浙江省,宁波市,鄞州区,下应街道首南东路与启明南路交叉口东南角,,,,29.80378,121.60889
1506,影石Insta360温州万象城授权体验店,授权专卖店,浙江省,温州市,瓯海区,浙江省温州市瓯海区瓯海大道1999号温州万象城 5楼 L515A,10∶00-22∶00,19957016377,https://res.insta360.com/static/6ba3ce250b3e33902ae513817d4dc3d5/1dc71b5092481d54965bdf71c5ef0543.jpg,27.96,120.69
1457,影石Insta360温州滨江万象城授权体验店,授权专卖店,浙江省,温州市,鹿城区,浙江省温州市鹿城区瓯江路3999号温州滨江万象城L165a,10:00-22:00,19106782077,https://res.insta360.com/static/ef9f8f8aa5bb8541cbe75470a4bea80e/a29685db29fa2c2e6fd7ce51c9664bed.jpg,28.02,120.72
1329,温州青青数码,合作体验点,浙江省,温州市,鹿城区,温州市鹿城区人民路中民市场a11-12,,18958785888,https://res.insta360.com/static/f59b480c51ab277695cfccd468bef336/%E6%88%AA%E5%B1%8F2024-08-28%2017.56.47.png,28.017138,120.671745
1275,嘉善奇点数码产品经营部,合作体验点,浙江省,嘉兴市,嘉善县,魏塘街道老县府路177－1号,,,,30.848817,120.919837
817,嘉兴八佰伴店,合作体验点,浙江省,嘉兴市,南湖区,中山路1360号嘉兴八佰伴购物中心L1036-37A（恒州）,,,,30.764807,120.738509
1481,影石Insta360浙江金华永盛授权体验店,授权专卖店,浙江省,金华市,婺城区,浙江省金华市新华街67号永盛购物广场1楼53号商铺,10∶00—22∶00,17376589677,https://res.insta360.com/static/bff26c604788ff7ffda3fccf033edfd7/fa884936fa0772ee0def98eda148bf4e.jpg,29.11,119.66
1277,毅光年影像椒江店,合作体验点,浙江省,台州市,椒江区,广场南路573号（海湾浪琴西）,,,,28.650245,121.423021
1276,毅光年影像路桥数码城店,合作体验点,浙江省,台州市,路桥区,电子数码城3楼3509号（E7柱子）,,,,28.596406,121.37607
1581,影石Insta360合肥万象城授权体验店,授权专卖店,安徽省,合肥市,蜀山区,安徽省合肥市蜀山区潜山路111号合肥万象城L0506A,10：00-22：00,18355728757,https://res.insta360.com/static/e1ff14dc758f1fd6722b9ca1c6a5e13c/%E5%90%88%E8%82%A5%E4%B8%87%E8%B1%A1%E5%9F%8E.jpg,31.81,117.24
1583,影石Insta360合肥包河万象汇授权体验店,授权专卖店,安徽省,合肥市,包河区,合肥市包河区包河大道和龙川路交叉口包河万象汇D107影石Insta360,10：00-22：00,18756967829,https://res.insta360.com/static/8106bd9ceecf3231a02e717434926c3c/20251112-115800.jpg,31.81,117.31
1414,影石Insta360合肥百脑汇照材专卖店,授权专卖店,安徽省,合肥市,包河区,合肥市包河区金寨路162号百脑汇2楼2A16,09:00-18:00,18018685758,https://res.insta360.com/static/49010e3b523fe8d8e1d1632054b52fd5/mmexport1753694865961.jpg,31.845049,117.272217
1389,合肥儒佳影石授权体验专区,合作体验点,安徽省,合肥市,包河区,安徽省合肥市包河区中国科学技术大学高科技广场南二区10-12号,,13645601775,,31.842064,117.272265
1393,合肥美好数码影视器材,合作体验点,安徽省,合肥市,蜀山区,安徽省合肥市蜀山区赛博数码广场一楼152号,18056090910,,https://res.insta360.com/static/a3d34ce0f6c85ce19e5b1ff0752a7e4a/WPS%E5%9B%BE%E7%89%8720250625163508.png,31.847236,117.272827
1327,合肥万象城Brompton Loop,合作体验点,安徽省,合肥市,蜀山区,荷叶地街道潜山路111号万象城1楼Loop 自行车店L140a号,,19315289052,https://res.insta360.com/static/abc2ada9934c0f350e219bf9d4ec33ba/%E6%88%AA%E5%B1%8F2024-08-19%2011.46.15.png,31.805396,117.237586
1258,创新未来智能科技Insta360授权店,合作体验点,安徽省,阜阳市,颍泉区,颖河西路东方数码广场2楼D2005佳能,,,,32.904763,115.828994
1400,影石Insta360福州万象城授权体验店,授权专卖店,福建省,福州市,鼓楼区,福州市鼓楼区洪山园路5号华润万象城购物广场5楼L509,10:00-22:00,18159082923,https://res.insta360.com/static/2a8181823b24c1142652bc12e88e9621/image-3.png,26.08122,119.283446
1411,影石Insta360福州东二泰禾授权体验店,授权专卖店,福建省,福州市,晋安区,福建省福州市晋安区东二环泰禾广场一楼L126-1,10:00-22:00,19906938512,https://res.insta360.com/static/d13394094b6dedb0c824d0014155fc08/d863fbee0f7ed82104b89925ebe45858.jpg,26.095913,119.343648
1578,影石Insta360福州烟台山授权体验店,授权专卖店,福建省,福州市,仓山区,福建省福州仓山区仓前街道仓前路 7 号,9:30-22:30,18959085930,https://res.insta360.com/static/607e93b81d38185bfcdcc7302f9d23ac/%E7%A6%8F%E5%B7%9E%E7%83%9F%E5%8F%B0%E5%B1%B1%E6%8E%88%E6%9D%83%E4%BD%93%E9%AA%8C%E5%BA%97.jpg,26.05,119.32
1387,福州茗航毅站,合作体验点,福建省,福州市,台江区,福建省福州市台江区白马南路63号  ,,18150799246,,26.056201,119.307559
1402,影石Insta360厦门SM授权体验店,授权专卖店,福建省,厦门市,湖里区,厦门市湖里区嘉禾路468号SM广场一楼中庭KK102,10:00-22:00,18050237915,https://res.insta360.com/static/bb62b0b74c43c6802ab7ecbc0b848212/141751515760_.pic.jpg,24.506704,118.133494
1441,影石Insta360厦门大悦城授权体验店,授权专卖店,福建省,厦门市,集美区,福建省厦门市集美区厦门大悦城1F-D01,10:00-22:00,18965510135,https://res.insta360.com/static/3b8ec96474048a90b8a63a5df37f09bc/IMG_8092.JPEG,24.6,118.06
1051,厦门百脑汇圣耀影视器材,合作体验点,福建省,厦门市,思明区,湖滨南路76号百脑汇一楼1F21店铺,,,https://res.insta360.com/static/03db7915f74bd544b3212eaed55f90df/20240911-094457.jpeg,24.474454,118.097665
1401,影石Insta360泉州浦西万达授权体验店,授权专卖店,福建省,泉州市,丰泽区,福建省泉州市丰泽区宝洲路679号浦西万达广场1楼1030-AA,10:00-22:00,18060561060,https://res.insta360.com/static/f4bfcc71feac94c4134887f423222931/image-2.png,24.888198,118.605603
1489,影石Insta360福建龙岩万宝授权体验店,授权专卖店,福建省,龙岩市,新罗区,福建省龙岩市新罗区龙岩万宝广场新3号门旁边1001铺,10:00—22:00,18959031282,https://res.insta360.com/static/5b430746cc517a78e75b5db90e93e095/IMG_20250913_114130.jpg,25.09,117.03
1483,影石Insta360南昌万象城授权体验店,授权专卖店,江西省,南昌市,红谷滩区,南昌市红谷滩区学府大道388号南昌万象城B110,10:00-22:00,19917928376,https://res.insta360.com/static/9e58661dc67afb1d8c2abc6adef48e45/fc283d553e5273fa571c8386f8d5560d_origin.jpg,28.66,115.85
1579,影石Insta360南昌铜锣湾商场授权体验店,授权专卖店,江西省,南昌市,红谷滩区,江西省南昌市红谷滩新区庐山南大道369号南昌铜锣湾广场1F L1-D08,10：00-22：00,19044575951,https://res.insta360.com/static/b160a8422770f1a8cafec1beb77968b1/%E5%8D%97%E6%98%8C%E9%93%9C%E9%94%A3%E6%B9%BE1.jpg,28.71,115.87
