mall_code,name,city_name,district_name,lat,lng,amap_poi_id,brand_count,store_count,search_query_dev,search_query_opened
MALL_AEDB4E65,广百广场,广州市,花都区,23.397633,113.233152,B00141RG9T,5,10,广州市广百广场 开发商,广州市广百广场 开业时间
MALL_98FE6E46,海上世界,上海城区,宝山区,31.40521,121.502185,B0L2SU5R4Z,5,9,上海城区海上世界 开发商,上海城区海上世界 开业时间
MALL_E8F2653C,海乐城,昆明市,官渡区,24.966849,102.742491,B0FFK67Z49,5,9,昆明市海乐城 开发商,昆明市海乐城 开业时间
MALL_FDC1807D,铜锣湾广场,昆明市,禄劝彝族苗族自治县,25.537291,102.479296,B0H0U7N0RB,5,9,昆明市铜锣湾广场 开发商,昆明市铜锣湾广场 开业时间
MALL_C115B6D0,时代中心,红河哈尼族彝族自治州,建水县,23.618768,102.823092,B036914BH0,5,9,红河哈尼族彝族自治州时代中心 开发商,红河哈尼族彝族自治州时代中心 开业时间
MALL_7F9F6E01,环球广场,长春市,南关区,43.813708,125.379356,B0FFIGEL8J,5,9,长春市环球广场 开发商,长春市环球广场 开业时间
MALL_B0F9A875,商之都,合肥市,巢湖市,31.598486,117.867993,B02350059C,5,9,合肥市商之都 开发商,合肥市商之都 开业时间
MALL_8CC75052,东汇城,广州市,增城区,23.284234,113.818876,B00141S2BO,5,9,广州市东汇城 开发商,广州市东汇城 开业时间
MALL_0D2238DC,万民广场,广州市,花都区,23.386293,113.204634,B00140V427,5,9,广州市万民广场 开发商,广州市万民广场 开业时间
MALL_3FDA0D03,上悦城,南通市,通州区,32.080664,121.050761,B0G23M9E6Y,5,9,南通市上悦城 开发商,南通市上悦城 开业时间
MALL_36C4F49C,国购广场,合肥市,蜀山区,31.853304,117.256368,B022702W5I,5,8,合肥市国购广场 开发商,合肥市国购广场 开业时间
MALL_0872FA0B,合生广场,广州市,海珠区,23.085207,113.313999,B00141JIFD,5,8,广州市合生广场 开发商,广州市合生广场 开业时间
MALL_32601046,悦汇城,广州市,荔湾区,23.149842,113.243024,B00141UE4X,5,8,广州市悦汇城 开发商,广州市悦汇城 开业时间
MALL_206E6B6C,信发商厦,沧州市,河间市,38.441783,116.087942,B013D001IB,5,8,沧州市信发商厦 开发商,沧州市信发商厦 开业时间
MALL_30A3D461,海林广场,武汉市,东西湖区,30.622738,114.144487,B001B1C5D9,5,8,武汉市海林广场 开发商,武汉市海林广场 开业时间
MALL_111E15EC,盛龙广场,湘西土家族苗族自治州,龙山县,29.435198,109.435089,B0JB146ZSQ,5,8,湘西土家族苗族自治州盛龙广场 开发商,湘西土家族苗族自治州盛龙广场 开业时间
MALL_02A9F7A2,亿合城,大连市,金州区,39.048154,121.781458,B0FFG87Q9A,5,8,大连市亿合城 开发商,大连市亿合城 开业时间
MALL_5F27CD6B,新世界城,上海城区,黄浦区,31.235113,121.473671,B001539A1D,5,7,上海城区新世界城 开发商,上海城区新世界城 开业时间
MALL_24BE317F,维多利广场,乌兰察布市,察哈尔右翼前旗,40.785289,113.213204,B0G12RL9GQ,5,7,乌兰察布市维多利广场 开发商,乌兰察布市维多利广场 开业时间
MALL_D6D1579A,罗浮广场,达州市,通川区,31.207139,107.470449,B0FFGLGJOP,5,7,达州市罗浮广场 开发商,达州市罗浮广场 开业时间
MALL_B60DC507,龙华广场,肇庆市,四会市,23.347444,112.687332,B0FFG4EWNF,5,7,肇庆市龙华广场 开发商,肇庆市龙华广场 开业时间
MALL_DB7F7DA0,多彩城,丽江市,古城区,26.920309,100.210536,B0I3AUTUH0,5,6,丽江市多彩城 开发商,丽江市多彩城 开业时间
MALL_A185D998,百盛商场,潍坊市,诸城市,35.992519,119.405079,B02180HPPB,5,6,潍坊市百盛商场 开发商,潍坊市百盛商场 开业时间
MALL_0BADC537,丁陶大卖场,临汾市,襄汾县,35.881498,111.42718,B0FFG2BPPI,5,6,临汾市丁陶大卖场 开发商,临汾市丁陶大卖场 开业时间
MALL_59CEF350,和平广场,深圳市,光明区,22.765177,113.898398,B0FFLJ23KE,5,6,深圳市和平广场 开发商,深圳市和平广场 开业时间
MALL_0D6B4482,兴隆大家庭,桂林市,七星区,25.275808,110.338812,B0L17R94OD,5,6,桂林市兴隆大家庭 开发商,桂林市兴隆大家庭 开业时间
MALL_CD9C5C33,悦汇广场,胡杨河市,兵团一三零团,44.711068,84.827295,B0LAVD5DLR,5,6,胡杨河市悦汇广场 开发商,胡杨河市悦汇广场 开业时间
MALL_7ED57D1D,润达国际,萍乡市,安源区,27.643542,113.850867,B0FFFE8WZP,5,6,萍乡市润达国际 开发商,萍乡市润达国际 开业时间
MALL_EDD5266C,乐都汇,保定市,容城县,39.058977,115.865944,B0LA6HA0NO,5,6,保定市乐都汇 开发商,保定市乐都汇 开业时间
MALL_77CB2619,万家广场,驻马店市,确山县,32.800693,114.0308,B0FFL6XA1T,5,6,驻马店市万家广场 开发商,驻马店市万家广场 开业时间
MALL_7A7FE7DF,中华城,厦门市,思明区,24.452752,118.082665,B02500QG1F,5,6,厦门市中华城 开发商,厦门市中华城 开业时间
MALL_8F73F873,仲盛世界商城,上海城区,闵行区,31.107101,121.38707,B00155LJ5C,5,5,上海城区仲盛世界商城 开发商,上海城区仲盛世界商城 开业时间
MALL_A5D0D9A1,星耀广场,昆明市,官渡区,24.947507,102.768155,B0FFJ3QJUY,5,5,昆明市星耀广场 开发商,昆明市星耀广场 开业时间
MALL_3688065F,SOLANA蓝色港湾,北京城区,朝阳区,39.949336,116.475944,B000A87M2X,5,5,北京城区SOLANA蓝色港湾 开发商,北京城区SOLANA蓝色港湾 开业时间
MALL_33E81BE5,七一国际广场,成都市,新都区,30.822003,104.171829,B0FFI0PEXX,5,5,成都市七一国际广场 开发商,成都市七一国际广场 开业时间
MALL_F44BA56C,中央城,蚌埠市,怀远县,32.97043,117.202517,B0FFG4G0UN,5,5,蚌埠市中央城 开发商,蚌埠市中央城 开业时间
MALL_AAF643B5,泰盛广场,临沂市,兰山区,35.067737,118.330456,B0FFHYI3Q1,5,5,临沂市泰盛广场 开发商,临沂市泰盛广场 开业时间
MALL_94D9A596,万虹广场,济南市,历城区,36.718165,117.132808,B0FFG9VER7,5,5,济南市万虹广场 开发商,济南市万虹广场 开业时间
MALL_9B82ED7E,乐松广场,运城市,闻喜县,35.34206,111.229665,B0LG9SW6S2,5,5,运城市乐松广场 开发商,运城市乐松广场 开业时间
MALL_121BD1CD,雄峰城,广州市,番禺区,22.970797,113.303486,B00140UFXW,5,5,广州市雄峰城 开发商,广州市雄峰城 开业时间
MALL_D7EE45DD,时光汇,广州市,白云区,23.221529,113.285373,B0IKFH67ZG,5,5,广州市时光汇 开发商,广州市时光汇 开业时间
MALL_1F059FC1,地王广场,汕尾市,海丰县,22.971652,115.33342,B02940MLFU,5,5,汕尾市地王广场 开发商,汕尾市地王广场 开业时间
MALL_130CF4E4,万汇城,肇庆市,广宁县,23.630974,112.439473,B0IDRSAFB4,5,5,肇庆市万汇城 开发商,肇庆市万汇城 开业时间
MALL_199C4B4B,南兴广场,玉林市,玉州区,22.605555,110.17062,B0FFJH81HT,5,5,玉林市南兴广场 开发商,玉林市南兴广场 开业时间
MALL_8CF34D41,泰华商城,苏州市,姑苏区,31.290124,120.62461,B02000IVGB,5,5,苏州市泰华商城 开发商,苏州市泰华商城 开业时间
MALL_F004A72B,羲悦城,周口市,淮阳区,33.729332,114.870628,B0IU6ZB2XQ,5,5,周口市羲悦城 开发商,周口市羲悦城 开业时间
MALL_2031E513,春天广场,舟山市,普陀区,29.979505,122.330525,B0FFHH2OFG,5,5,舟山市春天广场 开发商,舟山市春天广场 开业时间
MALL_C96C0131,星悦茂,孝感市,孝南区,30.920564,113.913023,B0H3D1XWEX,5,5,孝感市星悦茂 开发商,孝感市星悦茂 开业时间
MALL_5C8757E1,福客茂,武汉市,武昌区,30.586623,114.341093,B001B1AS1B,5,5,武汉市福客茂 开发商,武汉市福客茂 开业时间
MALL_792601CC,武汉荟聚,武汉市,硚口区,30.618373,114.167654,B0FFGBGLNB,5,5,武汉市武汉荟聚 开发商,武汉市武汉荟聚 开业时间
MALL_0E45E2A2,水镜广场,襄阳市,南漳县,31.774814,111.844863,B0FFKOYIBQ,5,5,襄阳市水镜广场 开发商,襄阳市水镜广场 开业时间
MALL_5388E298,欢乐城,湘西土家族苗族自治州,吉首市,28.262156,109.702244,B0JU3U4T15,5,5,湘西土家族苗族自治州欢乐城 开发商,湘西土家族苗族自治州欢乐城 开业时间
MALL_8277B303,缤纷环球城,邵阳市,邵东市,27.250484,111.745447,B0FFL0L1ND,5,5,邵阳市缤纷环球城 开发商,邵阳市缤纷环球城 开业时间
MALL_EC558706,雨花旭辉里,长沙市,雨花区,28.074296,113.035066,B0HGXDYRYG,5,5,长沙市雨花旭辉里 开发商,长沙市雨花旭辉里 开业时间
MALL_8879447B,美一城广场,漳州市,龙海区,24.441166,117.807358,B0FFFGOYGA,5,5,漳州市美一城广场 开发商,漳州市美一城广场 开业时间
MALL_3CC11E7B,世欧广场,福州市,晋安区,26.070231,119.32684,B0FFF34EOY,5,5,福州市世欧广场 开发商,福州市世欧广场 开业时间
MALL_C5B794DD,万宝广场,龙岩市,新罗区,25.083593,117.020852,B02550OP7Q,5,5,龙岩市万宝广场 开发商,龙岩市万宝广场 开业时间
MALL_5BC21E55,爱融荟城,重庆城区,两江新区,29.600243,106.498964,B0FFI84AI0,5,5,重庆城区爱融荟城 开发商,重庆城区爱融荟城 开业时间
MALL_AEE2B139,信誉楼百货,天津城区,北辰区,39.225542,117.12643,B0FFID5NZE,4,32,天津城区信誉楼百货 开发商,天津城区信誉楼百货 开业时间
MALL_D29B1214,金三角,平顶山市,新华区,33.740812,113.306828,B0FFHRX6EJ,4,16,平顶山市金三角 开发商,平顶山市金三角 开业时间
MALL_8419A80B,信和商厦,沧州市,南皮县,38.040052,116.707946,B0LA9UVLEZ,4,15,沧州市信和商厦 开发商,沧州市信和商厦 开业时间
MALL_50958EF2,新世界广场,聊城市,阳谷县,36.127745,115.793899,B0FFI2C2RJ,4,14,聊城市新世界广场 开发商,聊城市新世界广场 开业时间
MALL_2B9AC7B4,桥头镇,西宁市,大通回族土族自治县,36.928925,101.684275,B0L6D9BD45,4,13,西宁市桥头镇 开发商,西宁市桥头镇 开业时间
MALL_E0BF849E,苏宁生活广场,上海城区,杨浦区,31.29906,121.514421,B0FFHRAE0A,4,12,上海城区苏宁生活广场 开发商,上海城区苏宁生活广场 开业时间
MALL_AC03406B,全福元,东营市,垦利区,37.577402,118.576764,B0H17U5K3S,4,11,东营市全福元 开发商,东营市全福元 开业时间
MALL_E3481862,新世纪商厦,吴忠市,利通区,37.984032,106.199961,B0FFI2OSIZ,4,9,吴忠市新世纪商厦 开发商,吴忠市新世纪商厦 开业时间
MALL_263BF3A7,金玛商城,大连市,金州区,39.048101,121.78493,B019B0AOUF,4,9,大连市金玛商城 开发商,大连市金玛商城 开业时间
MALL_9B74DFBE,新业广场,北京城区,丰台区,39.857384,116.447081,B000A8VSPT,4,8,北京城区新业广场 开发商,北京城区新业广场 开业时间
MALL_EBDA2389,天和百货,广安市,邻水县,30.32751,106.936319,B033A01870,4,8,广安市天和百货 开发商,广安市天和百货 开业时间
MALL_791C2CB8,保利时光里,上海城区,徐汇区,31.181645,121.455048,B0FFI123GJ,4,7,上海城区保利时光里 开发商,上海城区保利时光里 开业时间
MALL_272A5667,伊藤洋华堂,成都市,成华区,30.671655,104.109186,B001C8WCEG,4,7,成都市伊藤洋华堂 开发商,成都市伊藤洋华堂 开业时间
MALL_C1B9E120,批发城,滁州市,凤阳县,32.779047,117.516596,B0H02HFELA,4,7,滁州市批发城 开发商,滁州市批发城 开业时间
MALL_7168B725,汇嘉时代,乌鲁木齐市,天山区,43.793939,87.618354,B03DF03D1D,4,7,乌鲁木齐市汇嘉时代 开发商,乌鲁木齐市汇嘉时代 开业时间
MALL_8CCE8182,西亚丽宝广场,信阳市,商城县,31.804248,115.401948,B0FFFT2XEY,4,7,信阳市西亚丽宝广场 开发商,信阳市西亚丽宝广场 开业时间
MALL_24EC7ADC,万德隆,南阳市,内乡县,32.929425,111.780439,B0FFIKSYV4,4,7,南阳市万德隆 开发商,南阳市万德隆 开业时间
MALL_06DFD4C9,佳华商场,怀化市,新晃侗族自治县,27.362167,109.171388,B0FFG00M3F,4,7,怀化市佳华商场 开发商,怀化市佳华商场 开业时间
MALL_BBC74545,星城广场,南充市,仪陇县,31.283028,106.294557,B0GD7UALBD,4,6,南充市星城广场 开发商,南充市星城广场 开业时间
MALL_9028D39F,百盛广场,德阳市,什邡市,31.123915,104.168759,B0FFFYF469,4,6,德阳市百盛广场 开发商,德阳市百盛广场 开业时间
MALL_618CF1B8,天一城,东莞市,东城街道,22.91051,114.064617,B03017WBCI,4,6,东莞市天一城 开发商,东莞市天一城 开业时间
MALL_B716BC52,东方百货,河源市,和平县,24.445819,114.934277,B02FA01OXE,4,6,河源市东方百货 开发商,河源市东方百货 开业时间
MALL_244482CB,锦绣广场,韶关市,翁源县,24.360143,114.117941,B0FFMCTJRS,4,6,韶关市锦绣广场 开发商,韶关市锦绣广场 开业时间
MALL_32A3D203,东方明珠,南通市,启东市,31.81039,121.660126,B0FFLHNL19,4,6,南通市东方明珠 开发商,南通市东方明珠 开业时间
MALL_99E7137C,联丰广场,苏州市,虎丘区,31.296829,120.736135,B020005YT6,4,6,苏州市联丰广场 开发商,苏州市联丰广场 开业时间
MALL_370458AF,万隆广场,嘉兴市,秀洲区,30.798017,120.618099,B0FFF3SQ8P,4,6,嘉兴市万隆广场 开发商,嘉兴市万隆广场 开业时间
MALL_B60945D9,中商广场,武汉市,武昌区,30.536791,114.331637,B001B0634F,4,6,武汉市中商广场 开发商,武汉市中商广场 开业时间
MALL_08CD1784,新华联,娄底市,双峰县,27.457642,112.200872,B02E2002T4,4,6,娄底市新华联 开发商,娄底市新华联 开业时间
MALL_4823FD8F,品广场,金昌市,金川区,38.529413,102.172595,B0FFFXLIZC,4,6,金昌市品广场 开发商,金昌市品广场 开业时间
MALL_B4A15CF8,日月光中心,上海城区,宝山区,31.29486,121.417875,B0FFF65Z6M,4,5,上海城区日月光中心 开发商,上海城区日月光中心 开业时间
MALL_11618E9A,中汇商业中心,昆明市,盘龙区,25.092164,102.739647,B036707UKQ,4,5,昆明市中汇商业中心 开发商,昆明市中汇商业中心 开业时间
MALL_3825D7F9,广百百货,昭通市,昭阳区,27.346433,103.72102,B0LRYKV63L,4,5,昭通市广百百货 开发商,昭通市广百百货 开业时间
MALL_F10DE245,商业大楼,包头市,达尔罕茂明安联合旗,41.700066,110.439502,B01D80P71I,4,5,包头市商业大楼 开发商,包头市商业大楼 开业时间
MALL_AF2A4763,漫乐城,鄂尔多斯市,伊金霍洛旗,39.581318,109.80879,B0I2HU5LIV,4,5,鄂尔多斯市漫乐城 开发商,鄂尔多斯市漫乐城 开业时间
MALL_D3AF6778,百汇广场,延边朝鲜族自治州,延吉市,42.906359,129.514682,B0FFJ7XULO,4,5,延边朝鲜族自治州百汇广场 开发商,延边朝鲜族自治州百汇广场 开业时间
MALL_B288466C,青年广场,广安市,武胜县,30.347373,106.290391,B0FFKX9A9D,4,5,广安市青年广场 开发商,广安市青年广场 开业时间
MALL_55D5F8B7,凯旋广场,成都市,大邑县,30.57532,103.524048,B0FFK7IRST,4,5,成都市凯旋广场 开发商,成都市凯旋广场 开业时间
MALL_BC8AF9DC,欢乐汇,泸州市,江阳区,28.894261,105.408001,B0FFI9EBH2,4,5,泸州市欢乐汇 开发商,泸州市欢乐汇 开业时间
MALL_609CBC28,金盛广场,眉山市,洪雅县,29.907028,103.369503,B0JGH6S41L,4,5,眉山市金盛广场 开发商,眉山市金盛广场 开业时间
MALL_72B29D34,国际商场,天津城区,和平区,39.118892,117.194533,B00160E6SC,4,5,天津城区国际商场 开发商,天津城区国际商场 开业时间
MALL_CEFCD77A,金谷广场,合肥市,包河区,31.712133,117.280078,B0FFJIT0TP,4,5,合肥市金谷广场 开发商,合肥市金谷广场 开业时间
MALL_8FE2223B,美都汇,德州市,夏津县,36.951445,116.005594,B0FFFT52BO,4,5,德州市美都汇 开发商,德州市美都汇 开业时间
MALL_623693CC,大都汇,烟台市,牟平区,37.398122,121.607476,B0FFHWV5MY,4,5,烟台市大都汇 开发商,烟台市大都汇 开业时间
MALL_90263A45,和信广场,佛山市,南海区,23.121193,113.005537,B0FFF0KPN3,4,5,佛山市和信广场 开发商,佛山市和信广场 开业时间
MALL_D255CA87,升宝广场,江门市,开平市,22.451327,112.77081,B0FFLA4HR1,4,5,江门市升宝广场 开发商,江门市升宝广场 开业时间
MALL_A0732F22,万象前海,深圳市,南山区,22.531015,113.899626,B0HUY5T7RT,4,5,深圳市万象前海 开发商,深圳市万象前海 开业时间
MALL_A99C8673,亚中商城,博尔塔拉蒙古自治州,博乐市,44.905679,82.073574,B0FFG84VDT,4,5,博尔塔拉蒙古自治州亚中商城 开发商,博尔塔拉蒙古自治州亚中商城 开业时间
MALL_2829D6CD,周大福,吉安市,万安县,26.460279,114.783945,B0FFGPGIWK,4,5,吉安市周大福 开发商,吉安市周大福 开业时间
MALL_CFEA0B90,北国先天下,保定市,竞秀区,38.889652,115.469764,B01380PCF8,4,5,保定市北国先天下 开发商,保定市北国先天下 开业时间
MALL_96211112,天鸿广场,邯郸市,丛台区,36.626563,114.519742,B0FFF3J3RM,4,5,邯郸市天鸿广场 开发商,邯郸市天鸿广场 开业时间
MALL_C4269921,亚细亚,许昌市,禹州市,34.156842,113.474449,B017600O5C,4,5,许昌市亚细亚 开发商,许昌市亚细亚 开业时间
MALL_17B5B493,三亚国际免税城,三亚市,海棠区,18.371266,109.752112,B0FFFV2T30,4,5,三亚市三亚国际免税城 开发商,三亚市三亚国际免税城 开业时间
MALL_08FEE6C2,时光里,宜昌市,西陵区,30.718997,111.298906,B0FFK9BXVA,4,5,宜昌市时光里 开发商,宜昌市时光里 开业时间
MALL_93563BA3,联合广场,荆门市,京山市,31.025756,113.130091,B0FFIVGPZN,4,5,荆门市联合广场 开发商,荆门市联合广场 开业时间
MALL_22195380,恒盛广场,永州市,宁远县,25.591994,111.937691,B02EA017Y8,4,5,永州市恒盛广场 开发商,永州市恒盛广场 开业时间
MALL_3A3A5DE3,重百电器,重庆城区,江津区,29.287567,106.25514,B0HR6N6KO0,4,5,重庆城区重百电器 开发商,重庆城区重百电器 开业时间
MALL_1A53517A,环贸iapm商场,上海城区,徐汇区,31.215404,121.458129,B00156GS83,4,4,上海城区环贸iapm商场 开发商,上海城区环贸iapm商场 开业时间
MALL_B1C56013,复地活力城,上海城区,浦东新区,31.158316,121.564732,B0FFLJY7Z3,4,4,上海城区复地活力城 开发商,上海城区复地活力城 开业时间
MALL_8D4D84E9,上海荟聚,上海城区,长宁区,31.221909,121.356695,B0FFIQXM00,4,4,上海城区上海荟聚 开发商,上海城区上海荟聚 开业时间
MALL_47D56BD8,祥和商业广场,丽江市,古城区,26.85335,100.230217,B0FFGPRK3H,4,4,丽江市祥和商业广场 开发商,丽江市祥和商业广场 开业时间
MALL_3B7A8A7D,柏联广场,昆明市,五华区,25.035289,102.710652,B036706ZYB,4,4,昆明市柏联广场 开发商,昆明市柏联广场 开业时间
MALL_FB4C8BFB,中国铁建广场,成都市,成华区,30.680185,104.143093,B0FFG9VIV1,4,4,成都市中国铁建广场 开发商,成都市中国铁建广场 开业时间
MALL_3D162570,辰悦广场,天津城区,北辰区,39.211827,117.141322,B0HRGZ7TW4,4,4,天津城区辰悦广场 开发商,天津城区辰悦广场 开业时间
MALL_0C541FF4,未来汇,天津城区,滨海新区,39.031669,117.597004,B0FFHD5PGB,4,4,天津城区未来汇 开发商,天津城区未来汇 开业时间
MALL_1FC3AA89,西青大悦汇B馆,天津城区,西青区,39.140503,117.088283,B0JGARG4IX,4,4,天津城区西青大悦汇B馆 开发商,天津城区西青大悦汇B馆 开业时间
MALL_3B2CC541,华富广场,亳州市,谯城区,33.805723,115.780337,B0H27UV6Q3,4,4,亳州市华富广场 开发商,亳州市华富广场 开业时间
MALL_BED73383,济州上城,济宁市,任城区,35.395519,116.62096,B0FFM4DOI2,4,4,济宁市济州上城 开发商,济宁市济州上城 开业时间
MALL_4D6EC7A3,崂山百货,青岛市,李沧区,36.158934,120.422906,B0214092PT,4,4,青岛市崂山百货 开发商,青岛市崂山百货 开业时间
MALL_07B4060F,香江广场,运城市,万荣县,35.420932,110.846,B0FFGFD070,4,4,运城市香江广场 开发商,运城市香江广场 开业时间
MALL_188A9C1B,蜂汇广场,东莞市,东城街道,22.982503,113.721754,B0FFI1XVAM,4,4,东莞市蜂汇广场 开发商,东莞市蜂汇广场 开业时间
MALL_03CB1994,汇丰城,中山市,南朗街道,22.620663,113.26474,B0FFHZXDVD,4,4,中山市汇丰城 开发商,中山市汇丰城 开业时间
MALL_5595040B,新大新百货,佛山市,三水区,23.172827,112.891632,B02F50WY0C,4,4,佛山市新大新百货 开发商,佛山市新大新百货 开业时间
MALL_1F22B5E7,万民金海城,佛山市,顺德区,22.963707,113.130835,B0HBO7MSJ5,4,4,佛山市万民金海城 开发商,佛山市万民金海城 开业时间
MALL_E274E6A5,顺联广场,佛山市,顺德区,22.952766,113.240435,B02F506SWH,4,4,佛山市顺联广场 开发商,佛山市顺联广场 开业时间
MALL_95E25247,乐峰广场,广州市,海珠区,23.088633,113.259082,B00141R8NA,4,4,广州市乐峰广场 开发商,广州市乐峰广场 开业时间
MALL_1A1AB83E,万民城,广州市,番禺区,23.012947,113.313515,B0HGOAVYS5,4,4,广州市万民城 开发商,广州市万民城 开业时间
MALL_5BE41AC5,骏壹万邦广场,广州市,花都区,23.405835,113.226622,B00141RDXZ,4,4,广州市骏壹万邦广场 开发商,广州市骏壹万邦广场 开业时间
MALL_5D03FEBB,海滨城,惠州市,惠东县,22.756731,114.951668,B02F00QHJD,4,4,惠州市海滨城 开发商,惠州市海滨城 开业时间
MALL_87B7BB19,星河COCO Park,深圳市,福田区,22.533569,114.054007,B0HBMHLQ5G,4,4,深圳市星河COCO Park 开发商,深圳市星河COCO Park 开业时间
MALL_90A6448E,皇庭广场,深圳市,福田区,22.533681,114.059795,B02F38MI0C,4,4,深圳市皇庭广场 开发商,深圳市皇庭广场 开业时间
MALL_1F895C74,领展中心城,深圳市,福田区,22.535814,114.05978,B02F37TPHK,4,4,深圳市领展中心城 开发商,深圳市领展中心城 开业时间
MALL_0FCAE020,东方百盛,清远市,英德市,24.221591,113.676836,B0G2KKQKTD,4,4,清远市东方百盛 开发商,清远市东方百盛 开业时间
MALL_C82A70CC,合百利广场,肇庆市,端州区,23.049487,112.468198,B0FFGY094A,4,4,肇庆市合百利广场 开发商,肇庆市合百利广场 开业时间
MALL_931E1D74,风度名城,韶关市,浈江区,24.798748,113.600022,B02EF0IEDE,4,4,韶关市风度名城 开发商,韶关市风度名城 开业时间
MALL_4AB7986F,江北虹悦城,南京市,浦口区,32.067162,118.64003,B0FFITUTMH,4,4,南京市江北虹悦城 开发商,南京市江北虹悦城 开业时间
MALL_004E11CD,邻里荟,南京市,雨花台区,31.998335,118.77363,B0FFMH2LGO,4,4,南京市邻里荟 开发商,南京市邻里荟 开业时间
MALL_E082B6AD,百乐广场,无锡市,惠山区,31.606515,120.242535,B01FE16WWD,4,4,无锡市百乐广场 开发商,无锡市百乐广场 开业时间
MALL_AFEFF278,商贸广场,上饶市,万年县,28.844545,116.972309,B0319005FF,4,4,上饶市商贸广场 开发商,上饶市商贸广场 开业时间
MALL_181C826E,青龙商厦,宜春市,袁州区,27.795467,114.388248,B031B002F9,4,4,宜春市青龙商厦 开发商,宜春市青龙商厦 开业时间
MALL_EA869887,君悦广场,保定市,涿州市,39.484245,116.031133,B0FFJY7I1Y,4,4,保定市君悦广场 开发商,保定市君悦广场 开业时间
MALL_F4E337C5,勒泰广场,石家庄市,桥西区,38.025676,114.442767,B0KGN5ZCPH,4,4,石家庄市勒泰广场 开发商,石家庄市勒泰广场 开业时间
MALL_D2DEA4F7,世纪港湾,秦皇岛市,海港区,39.947151,119.581945,B014F0T5Y6,4,4,秦皇岛市世纪港湾 开发商,秦皇岛市世纪港湾 开业时间
MALL_E93346A8,太格茂,郑州市,金水区,34.793335,113.801346,B0FFGFQ858,4,4,郑州市太格茂 开发商,郑州市太格茂 开业时间
MALL_5111F927,水悦城,宜昌市,西陵区,30.706231,111.316254,B02CD0QHFE,4,4,宜昌市水悦城 开发商,宜昌市水悦城 开业时间
MALL_4654587D,群星城,武汉市,武昌区,30.584181,114.34914,B001B1FTN7,4,4,武汉市群星城 开发商,武汉市群星城 开业时间
MALL_B02C9D30,江腾广场,武汉市,汉阳区,30.536987,114.25583,B001B19IYO,4,4,武汉市江腾广场 开发商,武汉市江腾广场 开业时间
MALL_E5325129,中百广场,武汉市,江夏区,30.364694,114.321385,B0FFFFP7PS,4,4,武汉市中百广场 开发商,武汉市中百广场 开业时间
MALL_AC652C0C,维佳体验城,武汉市,洪山区,30.501486,114.326208,B0GKKCYFJD,4,4,武汉市维佳体验城 开发商,武汉市维佳体验城 开业时间
MALL_E70FAACA,德成生活中心,武汉市,黄陂区,30.701397,114.289575,B0FFKTZOCK,4,4,武汉市德成生活中心 开发商,武汉市德成生活中心 开业时间
MALL_AF06DC0B,太古城,益阳市,赫山区,28.554268,112.350276,B02E10N6GT,4,4,益阳市太古城 开发商,益阳市太古城 开业时间
MALL_BBF2760E,人人乐,长沙市,宁乡市,28.266366,112.556278,B0FFIK79YU,4,4,长沙市人人乐 开发商,长沙市人人乐 开业时间
MALL_14C1B76F,友谊商城,长沙市,雨花区,28.168417,112.995198,B02DB043LL,4,4,长沙市友谊商城 开发商,长沙市友谊商城 开业时间
MALL_0BAB08A1,泰禾广场西区,福州市,晋安区,26.090578,119.335653,B0FFKU0OBB,4,4,福州市泰禾广场西区 开发商,福州市泰禾广场西区 开业时间
